occupation_id,สาขาอาชีพหลัก,occupation_sub_id,name,ชื่อตำแหน่งงาน
9,จัดซื้อ,77,จัดซื้ออื่นๆ,พนักงานจัดซื้อออนไลน์
9,จัดซื้อ,77,จัดซื้ออื่นๆ,Online Purchasing Officer
9,จัดซื้อ,77,จัดซื้ออื่นๆ,นักจัดซื้ออุปกรณ์
9,จัดซื้อ,77,จัดซื้ออื่นๆ,Equipment Buyer
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,จัดซื้ออุตสาหกรรม
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,วิศวกรจัดซื้อในประเทศ
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,ผู้ช่วยผู้จัดการฝ่ายจัดซื้อและคลังวัตถุดิบ
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,Procurement Engineer
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,เจ้าหน้าที่ฝ่ายจัดซื้องานก่อสร้าง
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,จัดซื้อจัดจ้าง(งานวิศวกรรม)
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,เจ้าหน้าที่จัดหาวิศวกรต้นทุน
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,วิศวกรจัดซื้อ
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,Purchasing Engineer
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,พนักงานจัดซื้อ
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,เจ้าหน้าที่ฝ่ายจัดซื้อ
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,Purchasing Coordinator
9,จัดซื้อ,76,จัดซื้ออุตสาหกรรม,เจ้าหน้าที่ประสานงานฝ่ายจัดซื้อ
9,จัดซื้อ,74,จัดซื้อเครื่องใช้ในครัวเรือน,จัดซื้อเครื่องใช้ในครัวเรือน
9,จัดซื้อ,75,จัดซื้อเสื้อผ้า,Buying Officer (Baby Apparel)
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Purchase Manager
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Purchasing Manager
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการแผนกจัดซื้อ
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้าแผนกจัดซื้อ
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการแผนกจัดซื้อด้านวัตถุดิบ
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Parts Procurement Department Manager
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,รองผู้จัดการแผนกจัดซื้อ
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,เจ้าหน้าที่ฝ่ายจัดซื้ออาวุโส
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Senior Purchasing Officer
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการฝ่ายจัดซื้อจัดหา
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Procurement Manager
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Oversea Purchasing Supervisor
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,International & Domestic Purchasing Manager
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการฝ่ายจัดซื้อระหว่างประเทศและในประเทศ
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Purchasing Supervisor
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้าแผนกพัสดุและจัดซื้อ
9,จัดซื้อ,444,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้ช่วยผู้จัดการแผนกจัดซื้อ
10,ท่องเที่ยว/โรงเเรม,81,Operation,พนักงานต้อนรับ
10,ท่องเที่ยว/โรงเเรม,81,Operation,Guest Service Agent
10,ท่องเที่ยว/โรงเเรม,81,Operation,Receptionist
10,ท่องเที่ยว/โรงเเรม,81,Operation,Guest Service Supervisor
10,ท่องเที่ยว/โรงเเรม,81,Operation,หัวหน้าพนักงานต้อนรับ
10,ท่องเที่ยว/โรงเเรม,81,Operation,Reservation Supervisor
10,ท่องเที่ยว/โรงเเรม,81,Operation,GSA Supervisor
10,ท่องเที่ยว/โรงเเรม,81,Operation,Guest Relations Officer
10,ท่องเที่ยว/โรงเเรม,81,Operation,GSA
10,ท่องเที่ยว/โรงเเรม,81,Operation,Front Office manager
10,ท่องเที่ยว/โรงเเรม,292,จองห้อง/จองตั๋ว/Tour Operations,พนักงานรับจองตั๋ว
10,ท่องเที่ยว/โรงเเรม,292,จองห้อง/จองตั๋ว/Tour Operations,Guest Service Agent
10,ท่องเที่ยว/โรงเเรม,292,จองห้อง/จองตั๋ว/Tour Operations,พนักงานจองห้องพัก
10,ท่องเที่ยว/โรงเเรม,292,จองห้อง/จองตั๋ว/Tour Operations,Reservation Officer
10,ท่องเที่ยว/โรงเเรม,292,จองห้อง/จองตั๋ว/Tour Operations,พนักงานจองตั๋วเครื่องบิน
10,ท่องเที่ยว/โรงเเรม,292,จองห้อง/จองตั๋ว/Tour Operations,Reservation operator
10,ท่องเที่ยว/โรงเเรม,292,จองห้อง/จองตั๋ว/Tour Operations,
10,ท่องเที่ยว/โรงเเรม,78,ทัวร์/บริษัททัวร์,Tour Operation
10,ท่องเที่ยว/โรงเเรม,78,ทัวร์/บริษัททัวร์,Tour  Operations
10,ท่องเที่ยว/โรงเเรม,78,ทัวร์/บริษัททัวร์,Tour desk
10,ท่องเที่ยว/โรงเเรม,78,ทัวร์/บริษัททัวร์,Booking & Reservation Officer
10,ท่องเที่ยว/โรงเเรม,78,ทัวร์/บริษัททัวร์,พนักงานขายทัวร์
10,ท่องเที่ยว/โรงเเรม,78,ทัวร์/บริษัททัวร์,Assistant Operation
10,ท่องเที่ยว/โรงเเรม,78,ทัวร์/บริษัททัวร์,
10,ท่องเที่ยว/โรงเเรม,82,ท่องเที่ยวอื่นๆ,Ticketing Officer
10,ท่องเที่ยว/โรงเเรม,82,ท่องเที่ยวอื่นๆ,Ticketing Reservation
10,ท่องเที่ยว/โรงเเรม,82,ท่องเที่ยวอื่นๆ,เจ้าหน้าที่ขายตั๋วเครื่องบิน
10,ท่องเที่ยว/โรงเเรม,82,ท่องเที่ยวอื่นๆ,Front office
10,ท่องเที่ยว/โรงเเรม,82,ท่องเที่ยวอื่นๆ,Receptionist
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,Guest Service Officer
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,พนักงานต้อนรับ
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,Guest service agent
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,Front Office
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,Reservation Officer
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,Housekeeping
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,พนักงานต้อนรับส่วนหน้า
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,Hotel Front Office
10,ท่องเที่ยว/โรงเเรม,79,บริหารการโรงแรม/รีสอร์ท/ท่องเที่ยว,Reservations Supervisor
10,ท่องเที่ยว/โรงเเรม,294,มัคคุเทศก์,ไกด์ภาษาจีน (Chinese Guide)
10,ท่องเที่ยว/โรงเเรม,294,มัคคุเทศก์,ไกด์ภาษาญี่ปุ่น (Japanese Guide)
10,ท่องเที่ยว/โรงเเรม,294,มัคคุเทศก์,ไกด์ภาษาอังกฤษ (English Guide)
10,ท่องเที่ยว/โรงเเรม,294,มัคคุเทศก์,ไกด์ภาษาฝรั่งเศส (French Guide)
10,ท่องเที่ยว/โรงเเรม,294,มัคคุเทศก์,มัคคุเทศก์นำเที่ยว
10,ท่องเที่ยว/โรงเเรม,294,มัคคุเทศก์,พนักงานมัคคุเทศก์
10,ท่องเที่ยว/โรงเเรม,294,มัคคุเทศก์,ไกด์หรือมัคคุเทศก์ (ภาษาจีน)
10,ท่องเที่ยว/โรงเเรม,300,มัคคุเทศก์/จองห้อง/จองตั๋ว อื่นๆ,มัคคุเทศก์ (Tour Guide)
10,ท่องเที่ยว/โรงเเรม,300,มัคคุเทศก์/จองห้อง/จองตั๋ว อื่นๆ,ผู้ช่วยผู้จัดการ (สามารถพูดภาษาจีนได้)
10,ท่องเที่ยว/โรงเเรม,300,มัคคุเทศก์/จองห้อง/จองตั๋ว อื่นๆ,พนักงานจองตั๋ว
10,ท่องเที่ยว/โรงเเรม,300,มัคคุเทศก์/จองห้อง/จองตั๋ว อื่นๆ,Front Officer
10,ท่องเที่ยว/โรงเเรม,448,หัวหน้า/ผู้จัดการ/ผู้บริหาร,assistant front office manager
10,ท่องเที่ยว/โรงเเรม,448,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Assistant Restaurant Manager
10,ท่องเที่ยว/โรงเเรม,448,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Front Office Supervisor
10,ท่องเที่ยว/โรงเเรม,448,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Supervisor Housekeeper
10,ท่องเที่ยว/โรงเเรม,448,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้าแม่บ้าน
10,ท่องเที่ยว/โรงเเรม,448,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Director of sales
10,ท่องเที่ยว/โรงเเรม,448,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้าแผนกห้องอาหารและเครื่องดื่ม
10,ท่องเที่ยว/โรงเเรม,80,อาหารและเครื่องดื่ม,พนักงานเสิร์ฟ
10,ท่องเที่ยว/โรงเเรม,80,อาหารและเครื่องดื่ม,Waiter - Waitress
10,ท่องเที่ยว/โรงเเรม,80,อาหารและเครื่องดื่ม,แคชเชียร์ (ร้านอาหาร)
10,ท่องเที่ยว/โรงเเรม,80,อาหารและเครื่องดื่ม,Food and Beverage
10,ท่องเที่ยว/โรงเเรม,80,อาหารและเครื่องดื่ม,นักศึกษาฝึกงาน / Trainee
10,ท่องเที่ยว/โรงเเรม,80,อาหารและเครื่องดื่ม,Hostess
10,ท่องเที่ยว/โรงเเรม,80,อาหารและเครื่องดื่ม,หัวหน้าแผนกจัดเลี้ยง
11,โทรคมนาคม,84,ผู้ดูแลระบบเครือข่าย,Network Administrator
11,โทรคมนาคม,84,ผู้ดูแลระบบเครือข่าย,Network Engineer
11,โทรคมนาคม,84,ผู้ดูแลระบบเครือข่าย,วิศวกรเครือข่าย
11,โทรคมนาคม,84,ผู้ดูแลระบบเครือข่าย,ผู้ดูแลระบบเครือข่าย
11,โทรคมนาคม,85,ผู้ดูแลระบบโทรคมนาคม,Telecom Administrator
11,โทรคมนาคม,85,ผู้ดูแลระบบโทรคมนาคม,Telecom Engineer
11,โทรคมนาคม,85,ผู้ดูแลระบบโทรคมนาคม,วิศวกรโทรคมนาคม
11,โทรคมนาคม,85,ผู้ดูแลระบบโทรคมนาคม,ผู้ดูแลระบบโทรคมนาคม
11,โทรคมนาคม,87,ผู้ดูแลและวางแผนคลื่นความถี่วิทยุ,RF Engineer (Radio Frequency Engineer)
11,โทรคมนาคม,87,ผู้ดูแลและวางแผนคลื่นความถี่วิทยุ,วิศวกรคลื่นความถี่วิทยุ
11,โทรคมนาคม,87,ผู้ดูแลและวางแผนคลื่นความถี่วิทยุ,RF Engineer
11,โทรคมนาคม,86,ผู้ดูแลและแก้ไขระบบโทรคมนาคม,Telecommunications Technician
11,โทรคมนาคม,86,ผู้ดูแลและแก้ไขระบบโทรคมนาคม,Telecom Support Engineer
11,โทรคมนาคม,86,ผู้ดูแลและแก้ไขระบบโทรคมนาคม,ผู้เชี่ยวชาญด้านโทรคมนาคม
11,โทรคมนาคม,86,ผู้ดูแลและแก้ไขระบบโทรคมนาคม,ที่ปรึกษาด้านโทรคมนาคม
11,โทรคมนาคม,93,โทรคมนาคมอื่นๆ,Telecom Specialist
11,โทรคมนาคม,93,โทรคมนาคมอื่นๆ,Telecommunication Consultant
11,โทรคมนาคม,93,โทรคมนาคมอื่นๆ,ผู้เชี่ยวชาญด้านโทรคมนาคม
11,โทรคมนาคม,93,โทรคมนาคมอื่นๆ,ที่ปรึกษาด้านโทรคมนาคม
12,ธนาคาร/การเงิน,107,Bancassurance,Officer : Bank Relation
12,ธนาคาร/การเงิน,107,Bancassurance,เจ้าหน้าที่ประสานงานนายหน้าประกัน
12,ธนาคาร/การเงิน,107,Bancassurance,Insurance Broker
12,ธนาคาร/การเงิน,107,Bancassurance,ผู้จัดการธุรกิจสัมพันธ์ (RM)
12,ธนาคาร/การเงิน,107,Bancassurance,Marketing Officer (Bancassurance)
12,ธนาคาร/การเงิน,374,Retail Banking,Contact Center Officer-Sr.Officer
12,ธนาคาร/การเงิน,374,Retail Banking,เจ้าหน้าที่ตรวจสอบกรณีทุจริต/Fraud Detection Officer
12,ธนาคาร/การเงิน,374,Retail Banking,เจ้าหน้าที่ให้บริการลูกค้าทางโทรศัพท์ Contact Center
12,ธนาคาร/การเงิน,374,Retail Banking,ตัวแทนขายผลิตภัณฑ์สินเชื่อเคหะ (นายหน้า)
12,ธนาคาร/การเงิน,375,Treasury,Officer- Treasury (Head Office)
12,ธนาคาร/การเงิน,375,Treasury,ผู้จัดการเเผนกปฏิบัติการธนาคาร (Trade product)
12,ธนาคาร/การเงิน,375,Treasury,Treasury for banking industry
12,ธนาคาร/การเงิน,375,Treasury,Finance Manager
12,ธนาคาร/การเงิน,375,Treasury,ผู้ช่วยเจ้าหน้าที่การเงิน  (Treasury Officer)
12,ธนาคาร/การเงิน,375,Treasury,เจ้าหน้าที่การเงิน (Admin Treasury)
12,ธนาคาร/การเงิน,375,Treasury,Senior Manager - Treasury Management
12,ธนาคาร/การเงิน,375,Treasury,Finance Supervisor (Treasury)
12,ธนาคาร/การเงิน,375,Treasury,Financial specialist
12,ธนาคาร/การเงิน,95,การเงิน,Assistant Finance Manager
12,ธนาคาร/การเงิน,95,การเงิน,Senior Finance
12,ธนาคาร/การเงิน,95,การเงิน,เจ้าหน้าที่การเงิน
12,ธนาคาร/การเงิน,95,การเงิน,เจ้าหน้าที่แคชเชียร์
12,ธนาคาร/การเงิน,95,การเงิน,พนักงานการเงิน
12,ธนาคาร/การเงิน,95,การเงิน,หัวหน้าแผนกการเงิน
12,ธนาคาร/การเงิน,95,การเงิน,เจ้าหน้าที่ธุรการการเงิน
12,ธนาคาร/การเงิน,95,การเงิน,Finance officer
12,ธนาคาร/การเงิน,95,การเงิน,Financial specialist
12,ธนาคาร/การเงิน,95,การเงิน,หัวหน้าแผนการเงิน
12,ธนาคาร/การเงิน,97,ที่ปรึกษาทางการเงิน,เจ้าหน้าที่พัฒนาธุรกิจ /CSR
12,ธนาคาร/การเงิน,97,ที่ปรึกษาทางการเงิน,เจ้าหน้าทีปรึกษาทางการเงิน
12,ธนาคาร/การเงิน,97,ที่ปรึกษาทางการเงิน,Branch Relationship Manager
12,ธนาคาร/การเงิน,97,ที่ปรึกษาทางการเงิน,Wealth Relationship Manager
12,ธนาคาร/การเงิน,97,ที่ปรึกษาทางการเงิน,Private Wealth Advisory
12,ธนาคาร/การเงิน,97,ที่ปรึกษาทางการเงิน,Insurance Advisor
12,ธนาคาร/การเงิน,97,ที่ปรึกษาทางการเงิน,เจ้าหน้าที่ประจำสาขา
12,ธนาคาร/การเงิน,395,ธนาคาร/การเงินอื่นๆ,เจ้าหน้าที่แลกเปลี่ยนเงินตรา
12,ธนาคาร/การเงิน,395,ธนาคาร/การเงินอื่นๆ,เจ้าหน้าที่การเงิน
12,ธนาคาร/การเงิน,395,ธนาคาร/การเงินอื่นๆ,เจ้าหน้าที่ศูนย์ปฏิบัติการเงินสด
12,ธนาคาร/การเงิน,395,ธนาคาร/การเงินอื่นๆ,Insurance Specialist Manager
12,ธนาคาร/การเงิน,395,ธนาคาร/การเงินอื่นๆ,ผู้จัดการธุรกิจสัมพันธ์
12,ธนาคาร/การเงิน,395,ธนาคาร/การเงินอื่นๆ,เจ้าหน้าที่ตรวจสอบการทุจริต
12,ธนาคาร/การเงิน,395,ธนาคาร/การเงินอื่นๆ,Business Analyst Tester
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,Product Officer
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,ธุรการ ประสานงาน
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,เจ้าหน้าที่ขายและแนะนำผลิตภัณฑ์ต่าง ๆ
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,เจ้าหน้าที่ประจำจุดบริการ
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,Budget Analyst Officer
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,Assistant Financial Manager
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,เจ้าหน้าที่วิเคราะห์สินเชื่อ
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,Financial Planning & Analyst Manager
12,ธนาคาร/การเงิน,98,บริการด้านการเงิน,เจ้าหน้าที่ขายและแนะนำผลิตภัณฑ์ต่าง ๆ
12,ธนาคาร/การเงิน,100,บริหารกองทุน,Internal Audit
12,ธนาคาร/การเงิน,100,บริหารกองทุน,Cost Analysis Specialist/เจ้าหน้าที่วิเคราะห์ต้นทุน
12,ธนาคาร/การเงิน,100,บริหารกองทุน,Krungsri Exclusive Relationship Management (KSERM/Wealth RM)
12,ธนาคาร/การเงิน,100,บริหารกองทุน,Private Banking Relationship Management (PBRM)
12,ธนาคาร/การเงิน,376,บริหารความมั่งคั่ง,Wealth Advisor
12,ธนาคาร/การเงิน,376,บริหารความมั่งคั่ง,ที่ปรึกษาการเงินและการประกัน
12,ธนาคาร/การเงิน,376,บริหารความมั่งคั่ง,Personal Banker
12,ธนาคาร/การเงิน,376,บริหารความมั่งคั่ง,Virtual Interview Day - RM Personal Wealth Associate/โซนภาคตะวันออกเฉียงเหนือ
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,พนักงานบริหารความเสี่ยง
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Credit Risk Supervisor in finance company
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Operation Control
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Data Revenue and Fraud Assurance Specialist
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Credit Scoring Model
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Risk Management (Senior / Manager)
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Assistant Enterprise Risk Management Manager
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Operational Risk Management
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,เจ้าหน้าที่เร่งรัดหนี้สิน
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Project Manager
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่เร่งรัดหนี้สินทางโทรศัพท์ (ไม่ต้องมีประสบการณ์ เงินเดือน+คอมมิชชั่น)
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่วางแผนการเงิน
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่ตรวจสอบภายในองค์กร(ลงตรวจครัว)
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,Officer
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,"Finance (Asset) ประจำสำนักงานใหญ่ N Health
Margin Discovery"
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่บริหารสินทรัพย์ /Financial Advisor
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,Valuator (Asset Management) /ออฟฟิศใกล้ /BTS เพลินจิต
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,Corporate&SMEs Debt Restructuring (Senior Officer-Assistant Manager)
12,ธนาคาร/การเงิน,103,ลงทุน,ผู้แนะนำการลงทุน - ประจำสำนักงานใหญ่เยาวราช (ทำงาน 5 วันต่อสัปดาห์)
12,ธนาคาร/การเงิน,103,ลงทุน,ผู้แนะนำการลงทุน/Investment Consultant (Junior
12,ธนาคาร/การเงิน,103,ลงทุน,Senior
12,ธนาคาร/การเงิน,103,ลงทุน,Manager)
12,ธนาคาร/การเงิน,103,ลงทุน,Trade Finance Analyst-6 months contract (renew) 30
12,ธนาคาร/การเงิน,103,ลงทุน,000 THB
12,ธนาคาร/การเงิน,104,วิเคราะห์การลงทุน,เจ้าหน้าที่นักลงทุนสัมพันธ์
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เร่งรัดหนี้สิน
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เจ้าหน้าที่ธุรการสินเชื่อและกฏหมาย (ประจำสาขารังสิต)
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,พนักงานสินเชื่อ/Loan officer
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,นายหน้าตรวจสอบการปฏิบัติงานสินเชื่อ
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,ผู้จัดการสาขาสินเชื่อไมโครและนาโนไฟแนนซ์
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เจ้าหน้าที่ฝ่ายขายสินเชื่อเพื่อผู้บริโภคประจำสาขา
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เจ้าหน้าที่ธุรการสินเชื่อ
12,ธนาคาร/การเงิน,106,สินเชื่อ,ผู้แทนการตลาดสินเเชื่อ/SME
12,ธนาคาร/การเงิน,106,สินเชื่อ,จ้าหน้าที่สินเชื่อผ่านทางโทรศัพท์
12,ธนาคาร/การเงิน,106,สินเชื่อ,Loan Officer
12,ธนาคาร/การเงิน,106,สินเชื่อ,ตัวแทนสินขายสินเชื่อรถยนต์
12,ธนาคาร/การเงิน,106,สินเชื่อ,Telesales Supervisor Motor
12,ธนาคาร/การเงิน,106,สินเชื่อ,Mortgage Loan Collector Backend Collection (Officer-Senior Officer)
12,ธนาคาร/การเงิน,449,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการการเงิน
12,ธนาคาร/การเงิน,449,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้ช่วยผู้จัดการภาค
12,ธนาคาร/การเงิน,94,เจ้าหน้าที่ดูแลลูกค้า(Teller),เจ้าหน้าที่ส่งเสริมธุรกิจสาขา
12,ธนาคาร/การเงิน,94,เจ้าหน้าที่ดูแลลูกค้า(Teller),เจ้าหน้าที่ - เจ้าหน้าที่อาวุโส งานบริการลูกค้า
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,พนักงานธุรการ
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,แอดมิน
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,ธุรการจัดการทั่วไป
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Admin Officer
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Administrator
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Project Administration Assistant
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Project Coordinator
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,ธุรการฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,เจ้าหน้าที่ประสานงานขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,เจ้าหน้าที่ธุรการขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,พนักงานสนับสนุนฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,เจ้าหน้าที่ธุรการหลังการขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sales Admin
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sale Support
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sales Adminstration
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Admin (Sales Support)
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sales Officer
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,พนักงานธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,แอดมินทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,เจ้าหน้าที่ธุรการงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,แอดมินประสานงาน
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Admin
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Admin Support
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Operation Officer
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Service Administrator
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,เจ้าหน้าที่ธุรการประสานงานฝ่ายบริการ
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,เจ้าหน้าที่ประสานงานโครงการ
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,ประสานงานธุรการต่างประเทศ
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,ธุรการสนาม
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,เจ้าหน้าที่ประสานงาน
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,ธุรการประสานงาน
