occupation_id,สาขาอาชีพหลัก,ชื่อตำแหน่งงาน
10,ท่องเที่ยว/โรงเเรม,ผู้ช่วยผู้จัดการ (สามารถพูดภาษาจีนได้)
10,ท่องเที่ยว/โรงเเรม,พนักงานจองตั๋ว
10,ท่องเที่ยว/โรงเเรม,Front Officer
10,ท่องเที่ยว/โรงเเรม,assistant front office manager
10,ท่องเที่ยว/โรงเเรม,Assistant Restaurant Manager
10,ท่องเที่ยว/โรงเเรม,Front Office Supervisor
10,ท่องเที่ยว/โรงเเรม,Supervisor Housekeeper
10,ท่องเที่ยว/โรงเเรม,หัวหน้าแม่บ้าน
10,ท่องเที่ยว/โรงเเรม,Director of sales
10,ท่องเที่ยว/โรงเเรม,หัวหน้าแผนกห้องอาหารและเครื่องดื่ม
10,ท่องเที่ยว/โรงเเรม,พนักงานเสิร์ฟ
10,ท่องเที่ยว/โรงเเรม,Waiter - Waitress
10,ท่องเที่ยว/โรงเเรม,แคชเชียร์ (ร้านอาหาร)
10,ท่องเที่ยว/โรงเเรม,Food and Beverage
10,ท่องเที่ยว/โรงเเรม,นักศึกษาฝึกงาน / Trainee
10,ท่องเที่ยว/โรงเเรม,Hostess
10,ท่องเที่ยว/โรงเเรม,หัวหน้าแผนกจัดเลี้ยง
11,โทรคมนาคม,Network Administrator
11,โทรคมนาคม,Network Engineer
11,โทรคมนาคม,วิศวกรเครือข่าย
11,โทรคมนาคม,ผู้ดูแลระบบเครือข่าย
11,โทรคมนาคม,Telecom Administrator
11,โทรคมนาคม,Telecom Engineer
11,โทรคมนาคม,วิศวกรโทรคมนาคม
11,โทรคมนาคม,ผู้ดูแลระบบโทรคมนาคม
11,โทรคมนาคม,RF Engineer (Radio Frequency Engineer)
11,โทรคมนาคม,วิศวกรคลื่นความถี่วิทยุ
11,โทรคมนาคม,RF Engineer
11,โทรคมนาคม,Telecommunications Technician
11,โทรคมนาคม,Telecom Support Engineer
11,โทรคมนาคม,ผู้เชี่ยวชาญด้านโทรคมนาคม
11,โทรคมนาคม,ที่ปรึกษาด้านโทรคมนาคม
11,โทรคมนาคม,Telecom Specialist
11,โทรคมนาคม,Telecommunication Consultant
11,โทรคมนาคม,ผู้เชี่ยวชาญด้านโทรคมนาคม
11,โทรคมนาคม,ที่ปรึกษาด้านโทรคมนาคม
12,ธนาคาร/การเงิน,Officer : Bank Relation
12,ธนาคาร/การเงิน,เจ้าหน้าที่ประสานงานนายหน้าประกัน
12,ธนาคาร/การเงิน,Insurance Broker
12,ธนาคาร/การเงิน,ผู้จัดการธุรกิจสัมพันธ์ (RM)
12,ธนาคาร/การเงิน,Marketing Officer (Bancassurance)
12,ธนาคาร/การเงิน,Contact Center Officer-Sr.Officer
12,ธนาคาร/การเงิน,เจ้าหน้าที่ตรวจสอบกรณีทุจริต/Fraud Detection Officer
12,ธนาคาร/การเงิน,เจ้าหน้าที่ให้บริการลูกค้าทางโทรศัพท์ Contact Center
12,ธนาคาร/การเงิน,ตัวแทนขายผลิตภัณฑ์สินเชื่อเคหะ (นายหน้า)
12,ธนาคาร/การเงิน,Officer- Treasury (Head Office)
12,ธนาคาร/การเงิน,ผู้จัดการเเผนกปฏิบัติการธนาคาร (Trade product)
12,ธนาคาร/การเงิน,Treasury for banking industry
12,ธนาคาร/การเงิน,Finance Manager
12,ธนาคาร/การเงิน,ผู้ช่วยเจ้าหน้าที่การเงิน  (Treasury Officer)
12,ธนาคาร/การเงิน,เจ้าหน้าที่การเงิน (Admin Treasury)
12,ธนาคาร/การเงิน,Senior Manager - Treasury Management
12,ธนาคาร/การเงิน,Finance Supervisor (Treasury)
12,ธนาคาร/การเงิน,Financial specialist
12,ธนาคาร/การเงิน,Assistant Finance Manager
12,ธนาคาร/การเงิน,Senior Finance
12,ธนาคาร/การเงิน,เจ้าหน้าที่การเงิน
12,ธนาคาร/การเงิน,เจ้าหน้าที่แคชเชียร์
12,ธนาคาร/การเงิน,พนักงานการเงิน
12,ธนาคาร/การเงิน,หัวหน้าแผนกการเงิน
12,ธนาคาร/การเงิน,เจ้าหน้าที่ธุรการการเงิน
12,ธนาคาร/การเงิน,Finance officer
12,ธนาคาร/การเงิน,Financial specialist
12,ธนาคาร/การเงิน,หัวหน้าแผนการเงิน
12,ธนาคาร/การเงิน,เจ้าหน้าที่พัฒนาธุรกิจ /CSR
12,ธนาคาร/การเงิน,เจ้าหน้าทีปรึกษาทางการเงิน
12,ธนาคาร/การเงิน,Branch Relationship Manager
12,ธนาคาร/การเงิน,Wealth Relationship Manager
12,ธนาคาร/การเงิน,Private Wealth Advisory
12,ธนาคาร/การเงิน,Insurance Advisor
12,ธนาคาร/การเงิน,เจ้าหน้าที่ประจำสาขา
12,ธนาคาร/การเงิน,เจ้าหน้าที่แลกเปลี่ยนเงินตรา
12,ธนาคาร/การเงิน,เจ้าหน้าที่การเงิน
12,ธนาคาร/การเงิน,เจ้าหน้าที่ศูนย์ปฏิบัติการเงินสด
12,ธนาคาร/การเงิน,Insurance Specialist Manager
12,ธนาคาร/การเงิน,ผู้จัดการธุรกิจสัมพันธ์
12,ธนาคาร/การเงิน,เจ้าหน้าที่ตรวจสอบการทุจริต
12,ธนาคาร/การเงิน,Business Analyst Tester
12,ธนาคาร/การเงิน,Product Officer
12,ธนาคาร/การเงิน,ธุรการ ประสานงาน
12,ธนาคาร/การเงิน,เจ้าหน้าที่ขายและแนะนำผลิตภัณฑ์ต่าง ๆ
12,ธนาคาร/การเงิน,เจ้าหน้าที่ประจำจุดบริการ
12,ธนาคาร/การเงิน,Budget Analyst Officer
12,ธนาคาร/การเงิน,Assistant Financial Manager
12,ธนาคาร/การเงิน,เจ้าหน้าที่วิเคราะห์สินเชื่อ
12,ธนาคาร/การเงิน,Financial Planning & Analyst Manager
12,ธนาคาร/การเงิน,เจ้าหน้าที่ขายและแนะนำผลิตภัณฑ์ต่าง ๆ
12,ธนาคาร/การเงิน,Internal Audit
12,ธนาคาร/การเงิน,Cost Analysis Specialist/เจ้าหน้าที่วิเคราะห์ต้นทุน
12,ธนาคาร/การเงิน,Krungsri Exclusive Relationship Management (KSERM/Wealth RM)
12,ธนาคาร/การเงิน,Private Banking Relationship Management (PBRM)
12,ธนาคาร/การเงิน,Wealth Advisor
12,ธนาคาร/การเงิน,ที่ปรึกษาการเงินและการประกัน
12,ธนาคาร/การเงิน,Personal Banker
12,ธนาคาร/การเงิน,Virtual Interview Day - RM Personal Wealth Associate/โซนภาคตะวันออกเฉียงเหนือ
12,ธนาคาร/การเงิน,พนักงานบริหารความเสี่ยง
12,ธนาคาร/การเงิน,Credit Risk Supervisor in finance company
12,ธนาคาร/การเงิน,Operation Control
12,ธนาคาร/การเงิน,Data Revenue and Fraud Assurance Specialist
12,ธนาคาร/การเงิน,Credit Scoring Model
12,ธนาคาร/การเงิน,Risk Management (Senior / Manager)
12,ธนาคาร/การเงิน,Assistant Enterprise Risk Management Manager
12,ธนาคาร/การเงิน,Operational Risk Management
12,ธนาคาร/การเงิน,เจ้าหน้าที่เร่งรัดหนี้สิน
12,ธนาคาร/การเงิน,Project Manager
12,ธนาคาร/การเงิน,เจ้าหน้าที่เร่งรัดหนี้สินทางโทรศัพท์ (ไม่ต้องมีประสบการณ์ เงินเดือน+คอมมิชชั่น)
12,ธนาคาร/การเงิน,เจ้าหน้าที่วางแผนการเงิน
12,ธนาคาร/การเงิน,เจ้าหน้าที่ตรวจสอบภายในองค์กร(ลงตรวจครัว)
12,ธนาคาร/การเงิน,Officer
12,ธนาคาร/การเงิน,"Finance (Asset) ประจำสำนักงานใหญ่ N Health
Margin Discovery"
12,ธนาคาร/การเงิน,เจ้าหน้าที่บริหารสินทรัพย์ /Financial Advisor
12,ธนาคาร/การเงิน,Valuator (Asset Management) /ออฟฟิศใกล้ /BTS เพลินจิต
12,ธนาคาร/การเงิน,Corporate&SMEs Debt Restructuring (Senior Officer-Assistant Manager)
12,ธนาคาร/การเงิน,ผู้แนะนำการลงทุน - ประจำสำนักงานใหญ่เยาวราช (ทำงาน 5 วันต่อสัปดาห์)
12,ธนาคาร/การเงิน,ผู้แนะนำการลงทุน/Investment Consultant (Junior
12,ธนาคาร/การเงิน,Senior
12,ธนาคาร/การเงิน,Manager)
12,ธนาคาร/การเงิน,Trade Finance Analyst-6 months contract (renew) 30
12,ธนาคาร/การเงิน,000 THB
12,ธนาคาร/การเงิน,เจ้าหน้าที่นักลงทุนสัมพันธ์
12,ธนาคาร/การเงิน,เร่งรัดหนี้สิน
12,ธนาคาร/การเงิน,เจ้าหน้าที่ธุรการสินเชื่อและกฏหมาย (ประจำสาขารังสิต)
12,ธนาคาร/การเงิน,พนักงานสินเชื่อ/Loan officer
12,ธนาคาร/การเงิน,นายหน้าตรวจสอบการปฏิบัติงานสินเชื่อ
12,ธนาคาร/การเงิน,ผู้จัดการสาขาสินเชื่อไมโครและนาโนไฟแนนซ์
12,ธนาคาร/การเงิน,เจ้าหน้าที่ฝ่ายขายสินเชื่อเพื่อผู้บริโภคประจำสาขา
12,ธนาคาร/การเงิน,เจ้าหน้าที่ธุรการสินเชื่อ
12,ธนาคาร/การเงิน,ผู้แทนการตลาดสินเเชื่อ/SME
12,ธนาคาร/การเงิน,จ้าหน้าที่สินเชื่อผ่านทางโทรศัพท์
12,ธนาคาร/การเงิน,Loan Officer
12,ธนาคาร/การเงิน,ตัวแทนสินขายสินเชื่อรถยนต์
12,ธนาคาร/การเงิน,Telesales Supervisor Motor
12,ธนาคาร/การเงิน,Mortgage Loan Collector Backend Collection (Officer-Senior Officer)
12,ธนาคาร/การเงิน,ผู้จัดการการเงิน
12,ธนาคาร/การเงิน,ผู้ช่วยผู้จัดการภาค
12,ธนาคาร/การเงิน,เจ้าหน้าที่ส่งเสริมธุรกิจสาขา
12,ธนาคาร/การเงิน,เจ้าหน้าที่ - เจ้าหน้าที่อาวุโส งานบริการลูกค้า
13,ธุรการ/การจัดการทั่วไป,พนักงานธุรการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,แอดมิน
13,ธุรการ/การจัดการทั่วไป,ธุรการจัดการทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,Admin Officer
13,ธุรการ/การจัดการทั่วไป,Administrator
13,ธุรการ/การจัดการทั่วไป,Project Administration Assistant
13,ธุรการ/การจัดการทั่วไป,Project Coordinator
13,ธุรการ/การจัดการทั่วไป,ธุรการฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานขาย
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการขาย
13,ธุรการ/การจัดการทั่วไป,พนักงานสนับสนุนฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการหลังการขาย
13,ธุรการ/การจัดการทั่วไป,Sales Admin
13,ธุรการ/การจัดการทั่วไป,Sale Support
13,ธุรการ/การจัดการทั่วไป,Sales Adminstration
13,ธุรการ/การจัดการทั่วไป,Admin (Sales Support)
13,ธุรการ/การจัดการทั่วไป,Sales Officer
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,พนักงานธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,แอดมินทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,แอดมินประสานงาน
13,ธุรการ/การจัดการทั่วไป,Admin
13,ธุรการ/การจัดการทั่วไป,Admin Support
13,ธุรการ/การจัดการทั่วไป,Operation Officer
13,ธุรการ/การจัดการทั่วไป,Service Administrator
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการประสานงานฝ่ายบริการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานโครงการ
13,ธุรการ/การจัดการทั่วไป,ประสานงานธุรการต่างประเทศ
13,ธุรการ/การจัดการทั่วไป,ธุรการสนาม
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงาน
13,ธุรการ/การจัดการทั่วไป,ธุรการประสานงาน
13,ธุรการ/การจัดการทั่วไป,Administrative Coordinator
13,ธุรการ/การจัดการทั่วไป,Operation Admin.
13,ธุรการ/การจัดการทั่วไป,Project Admin
13,ธุรการ/การจัดการทั่วไป,‎Administrator
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,พนักงานคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,พนักงานบันทึกข้อมูล
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่คีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,แอดมินคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,ธุรการบันทึกข้อมูล
13,ธุรการ/การจัดการทั่วไป,Admin Data
13,ธุรการ/การจัดการทั่วไป,Data Entry
13,ธุรการ/การจัดการทั่วไป,Data Entry Officer
13,ธุรการ/การจัดการทั่วไป,Admin
13,ธุรการ/การจัดการทั่วไป,หัวหน้าฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,ผู้จัดการฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,หัวหน้างานธุรการ
13,ธุรการ/การจัดการทั่วไป,รองผู้จัดการฝ่ายงานธุรการ
13,ธุรการ/การจัดการทั่วไป,หัวหน้าฝ่ายงานธุรการ
13,ธุรการ/การจัดการทั่วไป,ผู้ช่วยผู้จัดการฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,Admin Manager
13,ธุรการ/การจัดการทั่วไป,Administration Supervisor
13,ธุรการ/การจัดการทั่วไป,GA Manager
13,ธุรการ/การจัดการทั่วไป,Admin Supervisor
15,การแพทย์,หัวหน้าแผนกเวชระเบียน
15,การแพทย์,เจ้าหน้าที่อาชีวอนามัย
15,การแพทย์,เจ้าหน้าที่เวชสถิติ
15,การแพทย์,พนักงานเวชระเบียน
15,การแพทย์,นักวิชาการสาธารณสุขชุมชน
15,การแพทย์,สาธาณสุข
15,การแพทย์,พนักงานบริการนำส่ง
15,การแพทย์,เจ้าหน้าที่บริบาล
15,การแพทย์,เจ้าหน้าที่เวรเปล
15,การแพทย์,พนักงานบริการสัมพันธ์(เวรเปล)
15,การแพทย์,ผู้ช่วยทันตแพทย์
15,การแพทย์,ทันตแพทย์ทั่วไป
15,การแพทย์,ทันตแพทย์เด็ก
15,การแพทย์,ทันตแพทย์ศัลยกรรมช่องปากและใบหน้า
15,การแพทย์,ทันตแพทย์ประดิษฐ์กรรม
15,การแพทย์,ทันตแพทย์รักษารากฟัน
15,การแพทย์,ทันตแพทย์โรคเหงือก
15,การแพทย์,ทันตแพทย์รังสีช่องปาก
15,การแพทย์,ทันตแพทย์ผู้บริหาร
15,การแพทย์,นักกายภาพบำบัดด้านกระดูกและข้อ
15,การแพทย์,นักกายภาพบำบัดด้านประสาทวิทยา
15,การแพทย์,นักกายภาพบำบัดด้านการกีฬา
15,การแพทย์,นักกายภาพ
15,การแพทย์,นักกายภาพบำบัด
15,การแพทย์,ผู้ช่วยนักกายภาพบำบัด
15,การแพทย์,Physiotherapist
15,การแพทย์,Technical Therapist
15,การแพทย์,เจ้าหน้าที่ผู้ช่วยแพทย์
15,การแพทย์,ผู้ช่วยสัตวแพทย์
15,การแพทย์,ผู้ช่วยพยาบาล
15,การแพทย์,ผู้ช่วยทันตแพทย์
15,การแพทย์,ผู้ช่วยเภสัชกร
15,การแพทย์,ผู้ช่วยนักรังสี
15,การแพทย์,ผู้ช่วยนักเทคนิคการแพทย์
15,การแพทย์,ผู้ช่วยX-ray
15,การแพทย์,Treatment Assistant
15,การแพทย์,Assistant Radiographer
15,การแพทย์,พยาบาลวิชาชีพ
15,การแพทย์,วิสัญญีพยาบาล
15,การแพทย์,พยาบาลชำนาญการ
15,การแพทย์,พยาบาล
15,การแพทย์,หัวหน้าพยาบาล
15,การแพทย์,พยาบาลบริหารความเสี่ยง
15,การแพทย์,Nurse Educator
15,การแพทย์,Register Nurse
15,การแพทย์,QA Nurse
15,การแพทย์,Nurse Advisor
15,การแพทย์,ผู้ช่วยสัตวแพทย์
15,การแพทย์,สัตวแพทย์
15,การแพทย์,พยาบาลสัตว์
15,การแพทย์,Veterinarian
15,การแพทย์,General Practitioner Veterinarian
15,การแพทย์,ผู้ช่วยเทคนิคการแพทย์
15,การแพทย์,นักรังสีเทคนิค
15,การแพทย์,นักเทคนิคการแพทย์
15,การแพทย์,เจ้าหน้าที่ตรวจการนอนหลับ
15,การแพทย์,เจ้าหน้าที่ห้องปฏิบัติการทางเทคนิค
15,การแพทย์,Medical Technologist
15,การแพทย์,Sleep Technician
15,การแพทย์,Radiological Technologist
15,การแพทย์,เภสัชกรแพทย์แผนไทย
15,การแพทย์,เจ้าหน้าที่ฝ่ายทะเบียนยา
15,การแพทย์,เภสัชกร
15,การแพทย์,ผู้ช่วยเภสัชกร
15,การแพทย์,เภสัชกรฝ่ายวิจัยและพัฒนา
15,การแพทย์,หัวหน้าแผนกเภสัชกร
15,การแพทย์,เจ้าหน้าที่ควบคุมสต๊อกยาและเวชภัณฑ์
15,การแพทย์,Pharmacist
15,การแพทย์,RA Pharmacist
15,การแพทย์,R&D PHARMACIST
15,การแพทย์,ศัลยแพทย์
15,การแพทย์,ศัลยแพทย์ทั่วไป
15,การแพทย์,ศัลยแพทย์กระดูกและข้อ
15,การแพทย์,ศัลยแพทย์หัวใจและทรวงอก
15,การแพทย์,ศัลยแพทย์ระบบทางเดินปัสสาวะ
15,การแพทย์,ศัลยแพทย์เด็ก
15,การแพทย์,ศัลยแพทย์ระบบทางเดินอาหาร
15,การแพทย์,ศัลยแพทย์หู คอ จมูก
15,การแพทย์,ศัลยแพทย์สมองและระบบประสาท
15,การแพทย์,Surgeon
15,การแพทย์,General Surgeon
15,การแพทย์,กุมารแพทย์
15,การแพทย์,แพทย์แผนไทย
15,การแพทย์,แพทย์อายุรกรรมทั่วไป
15,การแพทย์,จักษุแพทย์
15,การแพทย์,สูตินรีแพทย์
15,การแพทย์,จิตแพทย์
15,การแพทย์,แพทย์รังสีวิทยา
15,การแพทย์,Specialist Physicians
16,บริหาร/ผู้จัดการ,พนักงานบริหารงานทั่วไป
16,บริหาร/ผู้จัดการ,General Administration
16,บริหาร/ผู้จัดการ,
16,บริหาร/ผู้จัดการ,ผู้จัดการทั่วไป
16,บริหาร/ผู้จัดการ,ผู้จัดการโครงการ
16,บริหาร/ผู้จัดการ,ผู้จัดการหมู่บ้าน
16,บริหาร/ผู้จัดการ,ผู้จัดการนิติ
16,บริหาร/ผู้จัดการ,General Manager
16,บริหาร/ผู้จัดการ,Project Manager
16,บริหาร/ผู้จัดการ,Shift Manager
16,บริหาร/ผู้จัดการ,ผู้จัดการอาคาร
16,บริหาร/ผู้จัดการ,Building Manager
16,บริหาร/ผู้จัดการ,ผู้จัดการฝึกหัด
16,บริหาร/ผู้จัดการ,ผู้จัดการร้านฝึกหัด
16,บริหาร/ผู้จัดการ,ผู้จัดการแผนกฝึกหัด
16,บริหาร/ผู้จัดการ,ผู้จัดการสาขาฝึกหัด
16,บริหาร/ผู้จัดการ,Trainee Manager
16,บริหาร/ผู้จัดการ,ผู้จัดการฝ่ายปฏิบัติการ
16,บริหาร/ผู้จัดการ,ผู้จัดการฝ่ายผลิต
16,บริหาร/ผู้จัดการ,ผู้จัดการฝ่ายขาย
16,บริหาร/ผู้จัดการ,ผู้จัดการฝ่ายการตลาด
16,บริหาร/ผู้จัดการ,ผู้จัดการฝ่ายทรัพยากรบุคคล
16,บริหาร/ผู้จัดการ,Operation Manager
16,บริหาร/ผู้จัดการ,Production Manager
16,บริหาร/ผู้จัดการ,Sales Manager
16,บริหาร/ผู้จัดการ,Marketing Manager
16,บริหาร/ผู้จัดการ,Human Resource Manager
16,บริหาร/ผู้จัดการ,Product Manager
16,บริหาร/ผู้จัดการ,ผู้จัดการร้าน
16,บริหาร/ผู้จัดการ,ผู้จัดการร้านอาหาร
16,บริหาร/ผู้จัดการ,ผู้จัดการสาขา
16,บริหาร/ผู้จัดการ,Shop Manager
16,บริหาร/ผู้จัดการ,Branch Manager
16,บริหาร/ผู้จัดการ,Area Manager
16,บริหาร/ผู้จัดการ,ผู้จัดการร้านคาร์สปา
16,บริหาร/ผู้จัดการ,ผู้จัดการแผนก
16,บริหาร/ผู้จัดการ,ผู้จัดการแผนกบริการ
16,บริหาร/ผู้จัดการ,ผู้จัดการแผนกอาหาร
16,บริหาร/ผู้จัดการ,Department manager
16,บริหาร/ผู้จัดการ,Service Manager
16,บริหาร/ผู้จัดการ,ผู้จัดการโรงงาน
16,บริหาร/ผู้จัดการ,Factory Manager
16,บริหาร/ผู้จัดการ,
16,บริหาร/ผู้จัดการ,ผู้ช่วยผู้จัดการทั่วไป
16,บริหาร/ผู้จัดการ,ผู้ช่วยผู้บริหาร
16,บริหาร/ผู้จัดการ,ผู้ช่วยผู้จัดการสาขา
16,บริหาร/ผู้จัดการ,ผู้ช่วยผู้จัดการร้าน
16,บริหาร/ผู้จัดการ,Assistant Manager
16,บริหาร/ผู้จัดการ,Executive Assistant
16,บริหาร/ผู้จัดการ,Assistant Branch Manager
16,บริหาร/ผู้จัดการ,ผู้บริหารระดับสูง
16,บริหาร/ผู้จัดการ,กรรมการผู้จัดการ
16,บริหาร/ผู้จัดการ,ผู้จัดการอาวุโส
16,บริหาร/ผู้จัดการ,Managing Director
16,บริหาร/ผู้จัดการ,CEO
16,บริหาร/ผู้จัดการ,Chief Executive Officer
16,บริหาร/ผู้จัดการ,COO
16,บริหาร/ผู้จัดการ,Chief Operating Officer
16,บริหาร/ผู้จัดการ,ผู้อำนวยการ
16,บริหาร/ผู้จัดการ,รองผู้อำนวยการ
16,บริหาร/ผู้จัดการ,ผู้อำนวยการบริหาร
16,บริหาร/ผู้จัดการ,ผู้อำนวยการฝ่าย
16,บริหาร/ผู้จัดการ,ผู้อำนวยการศูนย์
16,บริหาร/ผู้จัดการ,Executive director
16,บริหาร/ผู้จัดการ,ผู้จัดการอาคาร
16,บริหาร/ผู้จัดการ,ผู้จัดการศูนย์บริการรถยนต์
16,บริหาร/ผู้จัดการ,ผู้จัดการปั้มน้ำมัน
16,บริหาร/ผู้จัดการ,ผู้จัดการคลินิกความงาม
16,บริหาร/ผู้จัดการ,Building Manager
17,บัญชี,เจ้าหน้าที่ควบคุมสินเชื่อ
17,บัญชี,เจ้าหน้าที่งานติดตามหนี้
17,บัญชี,Credit control Officer
17,บัญชี,Collection Officer
17,บัญชี,เจ้าหน้าที่ตรวจสอบบัญชี
17,บัญชี,ผู้ช่วยผู้ตรวจสอบบัญชี
17,บัญชี,Auditor
17,บัญชี,Assistant Auditor
17,บัญชี,ธุรการบัญชี
17,บัญชี,Accounting Administration
17,บัญชี,เจ้าหน้าที่บัญชี
17,บัญชี,เจ้าหน้าที่บัญชีทั่วไป
17,บัญชี,Accounting Officer
17,บัญชี,Accountant
17,บัญชี,เจ้าหน้าที่บัญชีภาษี
17,บัญชี,เจ้าหน้าที่บัญชีภาษีอากร
17,บัญชี,Tax Accounting
17,บัญชี,เจ้าหน้าที่บัญชีรับ
17,บัญชี,เจ้าหน้าที่บัญชีจ่าย
17,บัญชี,เจ้าหน้าที่บัญชีรับ-จ่าย
17,บัญชี,เจ้าหน้าที่บัญชีลูกหนี้-เจ้าหนี้
17,บัญชี,เจ้าหน้าที่บัญชีลูกหนี้ (AR)
17,บัญชี,เจ้าหน้าที่บัญชีเจ้าหนี้ (AP)
17,บัญชี,Accounts Receivable
17,บัญชี,Accounts Payable
17,บัญชี,AR/AP
17,บัญชี,เจ้าหน้าที่บัญชี GL
17,บัญชี,เจ้าหน้าที่งบประมาณ
17,บัญชี,เจ้าหน้าที่บัญชีต้นทุน
17,บัญชี,เจ้าหน้าที่บัญชีฟสต๊อก
17,บัญชี,Cost Accounting
17,บัญชี,Account Executive
17,บัญชี,หัวหน้าฝ่ายบัญชี
17,บัญชี,ผู้จัดการบัญชี
17,บัญชี,ผู้ช่วยผู้จัดการบัญชีสมุห์บัญชี
17,บัญชี,Accounting Supervisor
17,บัญชี,Accounting Manager
17,บัญชี,Accounting Assistant Manager
17,บัญชี,เจ้าหน้าที่ตรวจสอบภายใน
17,บัญชี,เจ้าหน้าที่ออดิท
17,บัญชี,Internal Audit
17,บัญชี,Audit
18,ประกันภัย,เจ้าหน้าที่รับประกันภัย
18,ประกันภัย,เจ้าหน้าที่สนับสนุนบริหารความสัมพันธ์นายหน้าประกันภัย
18,ประกันภัย,เจ้าหน้าที่พิจารณารับประกันภัย
18,ประกันภัย,เจ้าหน้าที่รับประกัน NON-MOTOR
18,ประกันภัย,เจ้าหน้าที่ปฏิบัติการประกันภัย
18,ประกันภัย,เจ้าหน้าที่อาวุโสแผนกพิจารณาประกันภัย
18,ประกันภัย,Medical Underwriter
18,ประกันภัย,Underwriter Motor
18,ประกันภัย,Senior Underwriter Motor
18,ประกันภัย,Financial Lines Underwriting
18,ประกันภัย,เจ้าหน้าที่บริหารจัดการเบี้ยประกัน
18,ประกันภัย,เจ้าหน้าที่ประกันภัย
18,ประกันภัย,ที่ปรึกษาด้านความคุ้มครองประกันชีวิต
18,ประกันภัย,เจ้าหน้าที่บริการและให้คำปรึกษาด้านประกันภัย
18,ประกันภัย,เจ้าหน้าที่แนะนำผลิตภัณฑ์ทางโทรศัพท์
18,ประกันภัย,พนักงานขายประกันชีวิต ประกันสุขภาพ
18,ประกันภัย,ตัวแทนประกันภัย
18,ประกันภัย,Life Consultant Adviser
18,ประกันภัย,Motor Insurance
18,ประกันภัย,Life Consultant
18,ประกันภัย,Car Insurance Officer
18,ประกันภัย,เจ้าหน้าที่วิเคราะห์และพัฒนาสินไหมรถยนต์
18,ประกันภัย,พนักงานคณิตศาสตร์ประกันภัย
18,ประกันภัย,นักคณิตศาสตร์ประกันภัย
18,ประกันภัย,นักวิเคราะห์ความเสี่ยง
18,ประกันภัย,ผู้เชี่ยวชาญด้านการเงินประกันภัย
18,ประกันภัย,Enterprise Risk Management & Actuarial Services
18,ประกันภัย,Actuarial Analyst
18,ประกันภัย,Risk Analyst
18,ประกันภัย,Insurance Finance Specialist
18,ประกันภัย,ผู้เชี่ยวชาญงานประกันภัย
18,ประกันภัย,ที่ปรึกษางานประกันภัยและการเงินทางโทรศัพย์
18,ประกันภัย,เจ้าหน้าที่ปฏิบัติการงานประกันภัย
18,ประกันภัย,เจ้าหน้าที่สำรวจอุบัติเหตุ
18,ประกันภัย,เจ้าหน้าที่สรุปรายการความเสียหาย(ทรัพย์สิน)
18,ประกันภัย,เจ้าหน้าที่ประกันสัมพันธ์
18,ประกันภัย,เจ้าหน้าที่ฟังไฟล์เสียงประกัน
18,ประกันภัย,Claims Service
18,ประกันภัย,QA Claim Service
18,ประกันภัย,Warranty Executive
18,ประกันภัย,เจ้าหน้าที่เรียกค่าขาดผลประโยชน์
18,ประกันภัย,เจ้าหน้าที่ติดตามคดี
18,ประกันภัย,เจ้าหน้าที่รับแจ้งเคลม Non-motor
18,ประกันภัย,เจ้าหน้าที่สินไหมทดแทน
18,ประกันภัย,พยาบาลพิจารณาสินไหมอุบัติเหตุ และสุขภาพ
18,ประกันภัย,Loss prevention Officer
18,ประกันภัย,Accident & Health Claims Assessor
18,ประกันภัย,Insurance Claims Officer
18,ประกันภัย,Claim Assessor
