occupation_id,สาขาอาชีพหลัก,ชื่อตำแหน่งงาน
48,ธรณีวิทยาและป่าไม้,Soil Quality Monitor
48,ธรณีวิทยาและป่าไม้,Tree Care Specialist
48,ธรณีวิทยาและป่าไม้,Tree Preservation Officer
48,ธรณีวิทยาและป่าไม้,Urban Forestry Manager
48,ธรณีวิทยาและป่าไม้,Water Resource Specialist
48,ธรณีวิทยาและป่าไม้,Wildland Fire Ecologist
48,ธรณีวิทยาและป่าไม้,Wildlife Corridor Manager
48,ธรณีวิทยาและป่าไม้,Wildlife Habitat Manager
48,ธรณีวิทยาและป่าไม้,คนงานเจาะสำรวจดิน
48,ธรณีวิทยาและป่าไม้,ช่างเจาะบ่อบาดาล
48,ธรณีวิทยาและป่าไม้,ธรณีเทคนิค
48,ธรณีวิทยาและป่าไม้,นักธรณีปฏิบัติการ
48,ธรณีวิทยาและป่าไม้,นักธรณีวิทยา
48,ธรณีวิทยาและป่าไม้,นักธรณีวิทยา
48,ธรณีวิทยาและป่าไม้,นักธรณีวิทยาปฏิบัติการ
48,ธรณีวิทยาและป่าไม้,นักธรณีวิทยาปฏิบัติการ
48,ธรณีวิทยาและป่าไม้,นักธรณีวิทยาปิโตรเลียม
48,ธรณีวิทยาและป่าไม้,นักพัฒนาผลิตภัณฑ์จากป่า
48,ธรณีวิทยาและป่าไม้,นักวิชาการทรัพยากรธรณีปฏิบัติการ
48,ธรณีวิทยาและป่าไม้,นักวิชาการพัสดุปฏิบัติการ
48,ธรณีวิทยาและป่าไม้,นักวิชาการศึกษาพฤกษศาสตร์ป่า
48,ธรณีวิทยาและป่าไม้,นักวิชาการสิ่งแวดล้อม
48,ธรณีวิทยาและป่าไม้,นักวิชาการเกษตรปฏิบัติการ (ด้านปฐพี)
48,ธรณีวิทยาและป่าไม้,นักวิชาการเกษตรส่งเสริมการขาย
48,ธรณีวิทยาและป่าไม้,นักวิทยาศาสตร์การจัดการน้ำป่าไม้
48,ธรณีวิทยาและป่าไม้,นักวิทยาศาสตร์การอนุรักษ์
48,ธรณีวิทยาและป่าไม้,นักวิเคราะห์นโยบายสิ่งแวดล้อมป่า
48,ธรณีวิทยาและป่าไม้,นักวิเคราะห์ระบบนิเวศป่า
48,ธรณีวิทยาและป่าไม้,นักวิเคราะห์สุขภาพป่า
48,ธรณีวิทยาและป่าไม้,นักสำรวจดิน
48,ธรณีวิทยาและป่าไม้,นักสำรวจดินปฏิบัติการ
48,ธรณีวิทยาและป่าไม้,นักอุทกธรณีวิทยา
48,ธรณีวิทยาและป่าไม้,ผู้ควบคุมภูมิทัศน์
48,ธรณีวิทยาและป่าไม้,พนักงานขายหินทราย
48,ธรณีวิทยาและป่าไม้,พนักงานพัฒนาน้ำบาดาล
48,ธรณีวิทยาและป่าไม้,พนักงานภูมิทัศน์
48,ธรณีวิทยาและป่าไม้,ภูมิสถาปนิก
48,ธรณีวิทยาและป่าไม้,วิศวกรปฐพี
48,ธรณีวิทยาและป่าไม้,วิศวกรปฐพีกลศาสตร์
48,ธรณีวิทยาและป่าไม้,วิศวกรผลิตภัณฑ์ (วิศวกรรมธรณี)
48,ธรณีวิทยาและป่าไม้,หัวหน้าดุแลภูมิทัศน์
48,ธรณีวิทยาและป่าไม้,หัวหน้าดูแลต้นไม้/ปรับภูมิทัศน์
48,ธรณีวิทยาและป่าไม้,เจ้าหนักงานทรัพยากรน้ำบาดาล
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่การจัดการทรัพยากรป่า
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่การจัดการป่าไม้เมือง
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่การศึกษาวิจัยสิ่งมีชีวิตป่า
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่การศึกษาวิทยาสภาพดิน
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่การศึกษาสิ่งแวดล้อมป่า
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่การอนุรักษ์ดินและน้ำ
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่การเกษตรป่าคอนเสิร์ฟ
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่ควบคุมการตัดไม้
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่จัดสวน ปรับภูมิทัศน์
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่บริหารงานภูมิทัศน์
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่บำรุงรักษาพันธุ์ไม้
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่ป้องกันการกัดเซาะดิน
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่ป้องกันภัยธรรมชาติป่า
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่ฟื้นฟูสิ่งแวดล้อม
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่ภุมทัศน์และควบคุมงาน
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่ภูมิทัศน์
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่วางแผนการใช้ที่ดินป่า
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่วิจัยทรัพยากรป่า
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่สำรวจพันธุ์ไม้
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่เกษตร
48,ธรณีวิทยาและป่าไม้,เจ้าหน้าที่เทคนิคเกษตร
48,ธรณีวิทยาและป่าไม้,แผนกดูแลและพัฒนาสวนป่า
48,ธรณีวิทยาและป่าไม้,โฟร์แมนภุมิทัศน์
13,ธุรการ/การจัดการทั่วไป,Admin
13,ธุรการ/การจัดการทั่วไป,Admin
13,ธุรการ/การจัดการทั่วไป,Admin (Sales Support)
13,ธุรการ/การจัดการทั่วไป,Admin Data
13,ธุรการ/การจัดการทั่วไป,Admin Manager
13,ธุรการ/การจัดการทั่วไป,Admin Officer
13,ธุรการ/การจัดการทั่วไป,Admin Supervisor
13,ธุรการ/การจัดการทั่วไป,Admin Support
13,ธุรการ/การจัดการทั่วไป,Administration Supervisor
13,ธุรการ/การจัดการทั่วไป,Administrative Coordinator
13,ธุรการ/การจัดการทั่วไป,Administrative Liaison Officer
13,ธุรการ/การจัดการทั่วไป,Administrator
13,ธุรการ/การจัดการทั่วไป,Administrator
13,ธุรการ/การจัดการทั่วไป,Daily Operations Coordinator
13,ธุรการ/การจัดการทั่วไป,Data Entry
13,ธุรการ/การจัดการทั่วไป,Data Entry Officer
13,ธุรการ/การจัดการทั่วไป,GA Manager
13,ธุรการ/การจัดการทั่วไป,General Affairs Officer
13,ธุรการ/การจัดการทั่วไป,General Manager Assistant
13,ธุรการ/การจัดการทั่วไป,HR Coordination Officer
13,ธุรการ/การจัดการทั่วไป,Internal Project Coordinator
13,ธุรการ/การจัดการทั่วไป,Internal Project Manager
13,ธุรการ/การจัดการทั่วไป,Management Liaison Officer
13,ธุรการ/การจัดการทั่วไป,Office Coordinator
13,ธุรการ/การจัดการทั่วไป,Operation Admin.
13,ธุรการ/การจัดการทั่วไป,Operation Officer
13,ธุรการ/การจัดการทั่วไป,Planning and Management Officer
13,ธุรการ/การจัดการทั่วไป,Project Admin
13,ธุรการ/การจัดการทั่วไป,Project Administration Assistant
13,ธุรการ/การจัดการทั่วไป,Project Coordinator
13,ธุรการ/การจัดการทั่วไป,Resource Management Officer
13,ธุรการ/การจัดการทั่วไป,Sale Support
13,ธุรการ/การจัดการทั่วไป,Sales Admin
13,ธุรการ/การจัดการทั่วไป,Sales Adminstration
13,ธุรการ/การจัดการทั่วไป,Sales Officer
13,ธุรการ/การจัดการทั่วไป,Service Administrator
13,ธุรการ/การจัดการทั่วไป,Service Coordination Officer
13,ธุรการ/การจัดการทั่วไป,Support Services Manager
13,ธุรการ/การจัดการทั่วไป,System Administration Officer
13,ธุรการ/การจัดการทั่วไป,Team Coordinator
13,ธุรการ/การจัดการทั่วไป,ธุรการจัดการทั่วไป
13,ธุรการ/การจัดการทั่วไป,ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,ธุรการบันทึกข้อมูล
13,ธุรการ/การจัดการทั่วไป,ธุรการประสานงาน
13,ธุรการ/การจัดการทั่วไป,ธุรการฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,ธุรการสนาม
13,ธุรการ/การจัดการทั่วไป,ประสานงานธุรการต่างประเทศ
13,ธุรการ/การจัดการทั่วไป,ผู้จัดการฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,ผู้ช่วยผู้จัดการฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,พนักงานคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,พนักงานธุรการ
13,ธุรการ/การจัดการทั่วไป,พนักงานธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,พนักงานบันทึกข้อมูล
13,ธุรการ/การจัดการทั่วไป,พนักงานสนับสนุนฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,รองผู้จัดการฝ่ายงานธุรการ
13,ธุรการ/การจัดการทั่วไป,หัวหน้างานธุรการ
13,ธุรการ/การจัดการทั่วไป,หัวหน้าฝ่ายงานธุรการ
13,ธุรการ/การจัดการทั่วไป,หัวหน้าฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่การจัดการเอกสาร
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่คีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการงานประจำวัน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการทรัพยากร
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการทีม
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการภายใน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการสำนักงาน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการเอกสาร
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการแผนก
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่จัดการโครงการภายใน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการขาย
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการบริหาร
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการประสานงานฝ่ายบริการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการหลังการขาย
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารงานสนับสนุน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารจัดการทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารระบบ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารเอกสาร
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารแผนก
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารโครงการภายใน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงาน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานการจัดการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานขาย
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานทรัพยากรบุคคล
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานบริการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานบริหาร
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานสำนักงาน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานแผนก
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ประสานงานโครงการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่วางแผนและบริหาร
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่สนับสนุนการจัดการ
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่สนับสนุนทั่วไป
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่สนับสนุนสำนักงาน
13,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่สารบรรณ
13,ธุรการ/การจัดการทั่วไป,แอดมิน
13,ธุรการ/การจัดการทั่วไป,แอดมินคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,แอดมินทั่วไป
13,ธุรการ/การจัดการทั่วไป,แอดมินประสานงาน
52,ธุรกิจการบิน,Engineer (วิทยุการบิน)
52,ธุรกิจการบิน,Sales Manager Aviation (ธุรกิจการบิน)
52,ธุรกิจการบิน,Sales Manager Aviation (ธุรกิจการบิน)
52,ธุรกิจการบิน,lounge Attendant ( พนักงานบริการในห้องรับรอง )
52,ธุรกิจการบิน,ช่างซ่อมบำรุงอาคาร
52,ธุรกิจการบิน,ที่ปรึกษากฎหมายสำหรับสายการบิน
52,ธุรกิจการบิน,นักบิน Boeing Type-Rating Captain
52,ธุรกิจการบิน,นักวิจัยการบิน
52,ธุรกิจการบิน,นักวิทยาศาสตร์เทคนิคการบิน
52,ธุรกิจการบิน,นักวิศวกรรมการบิน
52,ธุรกิจการบิน,นักวิเคราะห์ข้อมูลสายการบิน (Aviation Data Analyst)
52,ธุรกิจการบิน,นักวิเคราะห์นโยบายและกฎหมายการบิน
52,ธุรกิจการบิน,นักวิเคราะห์ระบบการบิน
52,ธุรกิจการบิน,นักวิเคราะห์เทคนิคการบิน
52,ธุรกิจการบิน,นักวิเคราะห์เทคโนโลยีการบิน
52,ธุรกิจการบิน,นักศึกษาฝึกงานสาขาการท่องเที่ยว/การบิน
52,ธุรกิจการบิน,นักเทคนิคการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายการตลาดสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายการปฏิบัติการที่ดินสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายการเงินสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายกิจกรรมพิเศษสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายขนส่งสินค้าทางอากาศ
52,ธุรกิจการบิน,ผู้จัดการฝ่ายขายและการตลาดระดับภูมิภาคสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายควบคุมคุณภาพสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายจัดซื้อสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายตรวจสอบและประเมินสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายบริการหลังการขายสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายปฏิบัติการฝึกอบรมการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายปฏิบัติการภาคสนามการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายพัฒนาธุรกิจการบิน
52,ธุรกิจการบิน,ผู้จัดการฝ่ายโลจิสติกส์การบิน
52,ธุรกิจการบิน,ผู้ช่วยผู้จัดการฝ่ายบริการผู้โดยสาร
52,ธุรกิจการบิน,ผู้ช่วยผู้จัดการฝ่ายบริการภาคพื้น
52,ธุรกิจการบิน,ผู้ช่วยผู้จัดการฝ่ายปฏิบัติการบิน
52,ธุรกิจการบิน,ผู้ช่วยผู้จัดการฝ่ายปฏิบัติการบิน
52,ธุรกิจการบิน,ผู้ช่วยผู้จัดการฝ่ายวางแผนการบิน
52,ธุรกิจการบิน,ผู้ช่วยหัวหน้างานบริการผู้โดยสาร (Passenger Service Leader)
52,ธุรกิจการบิน,ผู้บริหารโครงการพัฒนาสายการบิน
52,ธุรกิจการบิน,ผู้ประสานงานฝ่ายบริการภาคพื้น
52,ธุรกิจการบิน,ผู้ประสานงานฝ่ายบริการเที่ยวบิน
52,ธุรกิจการบิน,ผู้ประสานงานฝ่ายปฏิบัติการภูมิภาคสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายกำกับดูแลการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายความปลอดภัยการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายบริการลูกค้าสายการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายบริการและสนับสนุนการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายบริหารจัดการเส้นทางเที่ยวบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายปฏิบัติการการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายปฏิบัติการความปลอดภัยการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายปฏิบัติการเที่ยวบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายวิจัยและพัฒนาสำหรับการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายออกแบบและพัฒนาการบิน
52,ธุรกิจการบิน,ผู้อำนวยการฝ่ายเทคโนโลยีการบิน
52,ธุรกิจการบิน,ผู้เชี่ยวชาญด้านการเงินสำหรับสายการบิน
52,ธุรกิจการบิน,ผู้เชี่ยวชาญด้านเทคโนโลยีการบิน
52,ธุรกิจการบิน,พนักงานขับรถรับส่ง - ลูกเรือ
52,ธุรกิจการบิน,พนักงานขายตั๋วเคาน์เตอร์สายการบิน
52,ธุรกิจการบิน,พนักงานช่างซ่อมบำรุงระบบอิเล็กทรอนิกส์และระบบสื่อสาร
52,ธุรกิจการบิน,พนักงานซ่อมบำรุงทางวิ่ง ทางขับ ลานจอด (Airfield)
52,ธุรกิจการบิน,พนักงานซ่อมบำรุงทางวิ่งทางขับลานจอด (Airfield)
52,ธุรกิจการบิน,พนักงานดูแลความสะอาดในเครื่องบิน
52,ธุรกิจการบิน,พนักงานตรวจสอบและควบคุมคุณภาพการบิน
52,ธุรกิจการบิน,พนักงานตรวจสอบและซ่อมแซมอุปกรณ์ปฏิบัติการบิน
52,ธุรกิจการบิน,พนักงานตรวจสอบและบำรุงรักษาเครื่องบิน
52,ธุรกิจการบิน,พนักงานตรวจสอบและรักษาความปลอดภัยสนามบิน
52,ธุรกิจการบิน,พนักงานต้อนรับสนามบิน (Airport Receptionist)
52,ธุรกิจการบิน,พนักงานบริการสนามบิน (Airport Services Staff)
52,ธุรกิจการบิน,พนักงานบันทึกข้อมูลอากาศยานไร้คนขับ CAAT
52,ธุรกิจการบิน,พนักงานปฏิบัติการฝ่ายกำกับดูแลเที่ยวบิน
52,ธุรกิจการบิน,พนักงานฝ่ายบริการลูกค้าสำหรับการบินแบบเอกชน
52,ธุรกิจการบิน,พนักงานฝ่ายบริการและการดำเนินงานการบิน
52,ธุรกิจการบิน,พนักงานวิเคราะห์และพัฒนาผลิตภัณฑ์สำหรับสายการบิน
52,ธุรกิจการบิน,พนักงานสำรวจข้อมูลเที่ยวบิน
52,ธุรกิจการบิน,พนักงานเตรียมเครื่องบินก่อนการบิน
52,ธุรกิจการบิน,อาจารย์ธุรกิจการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ E-service สำนักงานการบินพลเรือน
52,ธุรกิจการบิน,เจ้าหน้าที่การตลาดดิจิทัลสำหรับการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ควบคุมการจราจรทางอากาศ
52,ธุรกิจการบิน,เจ้าหน้าที่ควบคุมคุณภาพเครื่องบิน
52,ธุรกิจการบิน,เจ้าหน้าที่จัดการเที่ยวบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ตรวจสอบความปลอดภัยในเที่ยวบิน
52,ธุรกิจการบิน,เจ้าหน้าที่นิรภัยการบิน (Aviation Sefety Officer)
52,ธุรกิจการบิน,เจ้าหน้าที่บริการข้อมูลลูกค้าทางโทรศัพท์ และประสานงานสายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่บริหารจัดการความสัมพันธ์สหกรณ์การบิน
52,ธุรกิจการบิน,เจ้าหน้าที่บริหารโครงการฝึกอบรมการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ปฏิบัติการอากาศยาน
52,ธุรกิจการบิน,เจ้าหน้าที่ปฏิบัติการเที่ยวบินพิเศษ
52,ธุรกิจการบิน,เจ้าหน้าที่ประสานงานการส่งออกและนำเข้าสำหรับสายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายการฝึกอบรมและพัฒนาสำหรับสายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายขนส่งสินค้าการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายความแข็งแกร่งและความสามารถในการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายจัดการความเสี่ยงการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายจัดการคุณภาพสำหรับสายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายบริหารทรัพยากรบุคคลสายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายปฏิบัติการที่ดินสำหรับสายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ฝ่ายพัฒนาสายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่รับจองตั๋วเที่ยวบิน
52,ธุรกิจการบิน,เจ้าหน้าที่ลูกค้าสัมพันธ์สายการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่วางแผนเส้นทางเที่ยวบิน
52,ธุรกิจการบิน,เจ้าหน้าที่วิเคราะห์ผลกระทบสิ่งแวดล้อมสำหรับการบิน
52,ธุรกิจการบิน,เจ้าหน้าที่สุขภาพอนามัยการบิน
52,ธุรกิจการบิน,แพทย์การบิน (Aviation Doctor)
39,นักวิเคราะห์/เศรษฐศาสตร์,Automotive Data Analyst
39,นักวิเคราะห์/เศรษฐศาสตร์,Business Analyst
39,นักวิเคราะห์/เศรษฐศาสตร์,Business Development
39,นักวิเคราะห์/เศรษฐศาสตร์,Collection Analyst
39,นักวิเคราะห์/เศรษฐศาสตร์,Credit Analyst (เจ้าหน้าที่วิเคราะห์ข้อมูล)
39,นักวิเคราะห์/เศรษฐศาสตร์,Customer Analyst Expertise
39,นักวิเคราะห์/เศรษฐศาสตร์,Data Analyst
39,นักวิเคราะห์/เศรษฐศาสตร์,Data Analyst
39,นักวิเคราะห์/เศรษฐศาสตร์,Health Information System Officer
39,นักวิเคราะห์/เศรษฐศาสตร์,Quality Officer
39,นักวิเคราะห์/เศรษฐศาสตร์,Risk Management
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิจัยพฤติกรรมผู้บริโภค
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิจัยและวิเคราะห์ด้านเศรษฐศาสตร์
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิจัยและวิเคราะห์นโยบายสาธารณะ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์ตลาดการเงินและการลงทุน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์ตลาดแรงงาน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการขนส่งทางอากาศ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการขนส่งสาธารณะ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการขนส่งและโลจิสติกส์
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการคลัง
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการค้า
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการค้าปลีก
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการค้าระหว่างประเทศ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการค้าส่งและค้าปลีก
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการค้าอาหารและเครื่องดื่ม
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการค้าและการลงทุนระหว่างประเทศ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการจัดการน้ำ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการตั้งรกรากของเทคโนโลยีใหม่
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการท่องเที่ยวเชิงนิเวศ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการบริการ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการบริโภค
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการประกันภัย
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการประมงและทะเล
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการพัฒนาชุมชน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการพัฒนาซอฟต์แวร์
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการพัฒนาปศุสัตว์
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการศึกษา
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการสื่อสาร
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการเกษตร
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการเงิน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจการแพทย์
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจของหน่วยงานราชการ
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจความยั่งยืน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจดิจิทัล
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจดิจิทัลและสื่อสารมวลชน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจพลังงาน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจพลังงานทดแทน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจพลังงานนิวเคลียร์
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจพลังงานหมุนเวียน
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจพลังงานเชื้อเพลิงฟอสซิล
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจพลังงานและทรัพยากร
39,นักวิเคราะห์/เศรษฐศาสตร์,นักวิเคราะห์เศรษฐกิจพลังงานไฟฟ้า
