occupation_id,สาขาอาชีพหลัก,ชื่อตำแหน่งงาน
4,การผลิต/QA-QC,QC(รายวัน)
4,การผลิต/QA-QC,QA
4,การผลิต/QA-QC,Quality  Manager (สาขาบางพลี ซ.ธนสิทธิ์)
4,การผลิต/QA-QC,QA Manager
4,การผลิต/QA-QC,Production Supervisor
4,การผลิต/QA-QC,Production Supervisor
4,การผลิต/QA-QC,Planning Officer
4,การผลิต/QA-QC,Planning Officer
4,การผลิต/QA-QC,Product Manager
4,การผลิต/QA-QC,Product Manager
4,การผลิต/QA-QC,พนักงานสโตร์จัดส่ง (จ.สุราษฎร์ธานี)
4,การผลิต/QA-QC,store
4,การผลิต/QA-QC,QA(เจ้าหน้าที่ฝ่ายประกันคุณภาพจัดส่ง) (จ.สุราษฎร์ธานี)
4,การผลิต/QA-QC,quality assurance
4,การผลิต/QA-QC,หัวหน้าแผนกวิจัยและพัฒนาผลิตภัณฑ์ สาขาเทพารักษ์
4,การผลิต/QA-QC,Production Supervisors
4,การผลิต/QA-QC,Production Planner
4,การผลิต/QA-QC,เจ้าหน้าที่ประกันคุณภาพ
4,การผลิต/QA-QC,ช่าง wire cut  ด่วน
4,การผลิต/QA-QC,เจ้าหน้าที่ควบคุมคุณภาพ (QC)
4,การผลิต/QA-QC,ผู้จัดการฝ่ายประกันและควบคุมคุณภาพ
4,การผลิต/QA-QC,เจ้าหน้าที่วางแผนการผลิต
4,การผลิต/QA-QC,หัวหน้าแผนกผลิต2 (MACHINE PART)
4,การผลิต/QA-QC,ช่างแม่พิมพ์โลหะ
4,การผลิต/QA-QC,หัวหน้าฝ่ายผลิต 1 (ปั้มชิ้นส่วนยานยนต์)
4,การผลิต/QA-QC,ผู้แทนขายผลิตภัณฑ์ Monitor ทาง Boiler & Turbine ทางโรงงานอุตสาหกรรม
4,การผลิต/QA-QC,QC (ด่วนมากๆ)
4,การผลิต/QA-QC,เจ้าหน้าที่ควบคุมเอกสารระบบคุณภาพ ISO . ( DCC )  ด่วนมากๆ
4,การผลิต/QA-QC,เจ้าหน้าที่ประกันคุณภาพ (QA) ( ด่วนมาก )
4,การผลิต/QA-QC,เจ้าหน้าที่ตรวจสอบคุณภาพ (QC.) ( ด่วนมาก ๆ )
4,การผลิต/QA-QC,เจ้าหน้าที่ควบคุมคุณภาพ
4,การผลิต/QA-QC,ช่างพ่นสี
4,การผลิต/QA-QC,หัวหน้าหน่วย QC (อ.พานทอง จ.ชลบุรี)
4,การผลิต/QA-QC,หัวหน้าแผนกผลิต Coating
4,การผลิต/QA-QC,หัวหน้าหน่วยผลิต
4,การผลิต/QA-QC,ผู้จัดการฝ่ายประกันคุณภาพ
4,การผลิต/QA-QC,เจ้าหน้าที่ประกันคุณภาพ
4,การผลิต/QA-QC,พนักงานฝ่ายผลิต
4,การผลิต/QA-QC,พนักงานฝ่ายผลิตทั่วไป
4,การผลิต/QA-QC,พนักงานควบคุมคุณภาพ
4,การผลิต/QA-QC,เจ้าหน้าที่ระบบคุณภาพ 2
4,การผลิต/QA-QC,เจ้าหน้าที่ระบบคุณภาพ
4,การผลิต/QA-QC,เจ้าหน้าที่ควบคุมคุณภาพ
4,การผลิต/QA-QC,ผู้เชี่ยวชาญด้านผลิตภัณฑ์ (Product specialist) -SOT  ด่วนมาก !!!
4,การผลิต/QA-QC,เจ้าหน้าที่วางแผนการผลิต (ประจำโรงงาน ธัญบุรี  จ.ปทุมธานี)
4,การผลิต/QA-QC,เจ้าหน้าวิจัยและพัฒนาผลิตภัณฑ์ (ห้อง Lab โรงงาน อ.ธัญบุรี จ.ปทุมธานี)
4,การผลิต/QA-QC,เจ้าหน้าที่ QC (ประจำโรงงาน อ.ธัญบุรี จ.ปทุมธานี)
4,การผลิต/QA-QC,เจ้าหน้าที่ฝ่ายผลิต
4,การผลิต/QA-QC,เจ้าหน้าที่ควบคุมคุณภาพ(กะกลางคืน)
4,การผลิต/QA-QC,เจ้าหน้าที่ห้องปฎบัติการ ( QC Lab )
4,การผลิต/QA-QC,ซุปเปอร์ไวเซอร์ประกันคุณภาพ
4,การผลิต/QA-QC,เจ้าหน้าที่ฝ่ายผลิต (ปราจีนบุรี)
4,การผลิต/QA-QC,ผู้จัดการแผนกวิจัยและพัฒนาผลิตภัณฑ์
4,การผลิต/QA-QC,เจ้าหน้าที่ผลิต
4,การผลิต/QA-QC,เจ้าหน้าที่วางแผนการผลิต
4,การผลิต/QA-QC,เจ้าหน้าที่ผลิต
4,การผลิต/QA-QC,Production Officer
4,การผลิต/QA-QC,เจ้าหน้าที่ควบคุมการผลิต
4,การผลิต/QA-QC,หัวหน้างานผลิต
4,การผลิต/QA-QC,Asst. to Production Manager
4,การผลิต/QA-QC,หัวหน้าส่วนผลิต
4,การผลิต/QA-QC,ผู้จัดการฝ่าย QA/QC. (ด่วน)
4,การผลิต/QA-QC,เจ้าหน้าที่ QA NEW MODEL
4,การผลิต/QA-QC,Product Supervisor
4,การผลิต/QA-QC,Product supervisor
4,การผลิต/QA-QC,Product supervisor
4,การผลิต/QA-QC,Product supervisor
4,การผลิต/QA-QC,ผู้จัดการแผนกผลิต
4,การผลิต/QA-QC,QA Supervisor  (ประจำโรงงานเคหะร่มเกล้า )
4,การผลิต/QA-QC,วิศวกรขบวนการผลิต (ฉะเชิงเทรา)
4,การผลิต/QA-QC,พนักงานผสม  (Mixing)
4,การผลิต/QA-QC,พนักงานคุมเครื่อง  (ฉะเชิงเทรา)
4,การผลิต/QA-QC,production planning and control  (ประจำโรงงานร่มเกล้า)
4,การผลิต/QA-QC,Production Supervisor  (ประจำโรงงานบางปะกง)
4,การผลิต/QA-QC,Production Supervisor
4,การผลิต/QA-QC,พนักงาน QC
4,การผลิต/QA-QC,Calibration  Staff (ฉะเชิงเทรา)
4,การผลิต/QA-QC,Line  Leader (ฉะเชิงเทรา)
4,การผลิต/QA-QC,เจ้าหน้าที่วางแผนการผลิต
4,การผลิต/QA-QC,ผู้ช่วยผู้จัดการฝ่ายผลิต (ปฏิบัติงานฉะเชิงเทรา)
4,การผลิต/QA-QC,Production  Assistant  Manager
4,การผลิต/QA-QC,หัวหน้าแผนกฝ่ายผลิต (ปฏิบัติงานฉะเชิงเทรา)
4,การผลิต/QA-QC,ธุรการ QC
4,การผลิต/QA-QC,QA Packaging Supervisor
4,การผลิต/QA-QC,วางแผนวัตถุดิบ
4,การผลิต/QA-QC,เจ้าหน้าที่จัดทำเอกสารควบคุมคุณภาพ (QC Document)
4,การผลิต/QA-QC,พนักงานควบคุมคุณภาพ (QC Lab)
4,การผลิต/QA-QC,พนักงานผลิตคอนกรีต  (Operator)
4,การผลิต/QA-QC,พนักงานฝ่ายผลิต(ด่วนมาก)
4,การผลิต/QA-QC,"หัวหน้าแผนกผลิต,ฟินิชชิ่ง (เพศชาย) Head of Production ด่วนมาก"
4,การผลิต/QA-QC,Head of Production
4,การผลิต/QA-QC,พนักงาน QA
4,การผลิต/QA-QC,หัวหน้าแผนกประคุณภาพ
4,การผลิต/QA-QC,Compensation and benefit officer
4,การผลิต/QA-QC,"QA, QC Engineer"
4,การผลิต/QA-QC,Production engineer
4,การผลิต/QA-QC,QC Supervisor (Samutprakarn)
4,การผลิต/QA-QC,Factory Manager (Agro-Industry)
4,การผลิต/QA-QC,QA Engineer (TS16949)
4,การผลิต/QA-QC,Product Manager
4,การผลิต/QA-QC,Production Worker
4,การผลิต/QA-QC,QC Manager
4,การผลิต/QA-QC,Project QA/QC Engineer Ban Houayxai -Loas
4,การผลิต/QA-QC,QA Specialist / Supervisor - SKA2
4,การผลิต/QA-QC,Production Engineer Supervisor (ประจำโรงงาน Precast) - SKA2
4,การผลิต/QA-QC,QA Engineer (วิศวกรควบคุมคุณภาพ) - SKA2
4,การผลิต/QA-QC,Production Technician (ประจำโรงงาน Precast) -SKA2
4,การผลิต/QA-QC,Production Technician II (ประจำโรงงาน Precast คลอง 4) - SKA2
4,การผลิต/QA-QC,Senior Production Technician (ประจำโรงงาน Precast คลอง 4) - SKA2
4,การผลิต/QA-QC,Planning Staff  in  Chiangmai (วางแผนการผลิต)
4,การผลิต/QA-QC,Product Manager (Polycom)
4,การผลิต/QA-QC,Product Manager (Polycom)
4,การผลิต/QA-QC,Production Supervisor
4,การผลิต/QA-QC,Production Supervisor   ที่ อมตะซิตี้ - LP
4,การผลิต/QA-QC,QA Manager (Frozen foods - Rayong) LP
4,การผลิต/QA-QC,Plant Manager - Rayong - LP
4,การผลิต/QA-QC,Production Manager base in Songkhla
4,การผลิต/QA-QC,Production Manager base in Songkhla
4,การผลิต/QA-QC,Production Manager base in Songkhla
4,การผลิต/QA-QC,Production Manager base in Songkhla
4,การผลิต/QA-QC,Production Engineer - SKA 2
4,การผลิต/QA-QC,Production Engineer - SKA 2
4,การผลิต/QA-QC,Sr. Lab Technician -Chaing Mai-731-LP
4,การผลิต/QA-QC,Internal Auditor (Based in Songkhla)
4,การผลิต/QA-QC,วิศวกรการผลิต
4,การผลิต/QA-QC,Forging Leader
4,การผลิต/QA-QC,"EIT Designer -Banchang, Rayong-LP731"
4,การผลิต/QA-QC,Safety Officer - SKA 2
4,การผลิต/QA-QC,Safety Officer - SKA 2
4,การผลิต/QA-QC,พนักงานฝ่ายผลิต 200 อัตรา/ESB-KA
4,การผลิต/QA-QC,พนักงานฝ่ายผลิต 200 อัตรา
4,การผลิต/QA-QC,GM Factory Manager (Japanese Metal Sheets Manufacturing) 304
4,การผลิต/QA-QC,ผู้ช่วยกรรมการผู้จัดการฝ่ายผลิต (304)
4,การผลิต/QA-QC,Assistant to Managing Production Director
4,การผลิต/QA-QC,QA Manager (New set up plant)
4,การผลิต/QA-QC,QA Inspector ของคอนโด (302)
4,การผลิต/QA-QC,Quality Engineer (KA-ESB)
4,การผลิต/QA-QC,Quality Engineer
4,การผลิต/QA-QC,Production / Maintenance Engineer SKA2
4,การผลิต/QA-QC,TQM  Engineer / QA Engineer SKA2
4,การผลิต/QA-QC,พนักงานควบคุมคุณภาพ (QA  Inspector) SKA2
4,การผลิต/QA-QC,Supervisor 17 Positions +++++++++ / ESB KA+++++++++
4,การผลิต/QA-QC,Production Operator Team Leader
4,การผลิต/QA-QC,พนักงานตรวจสอบคุณภาพสินค้า
4,การผลิต/QA-QC,QC Officer
4,การผลิต/QA-QC,พนักงานควบคุมระบบน้ำ
4,การผลิต/QA-QC,Product Quality Checking (พิสูจน์อักษรและตรวจสอบคุณภาพสินค้าการ์ตูน)
4,การผลิต/QA-QC,Product Quality Checking
4,การผลิต/QA-QC,เจ้าหน้าที่ควบคุมคุณภาพ
4,การผลิต/QA-QC,เจ้าหน้าที่ Milling
4,การผลิต/QA-QC,เจ้าหน้าที่วางแผนการผลิต
4,การผลิต/QA-QC,QC Staff (ประจำฉะเชิงเทรา)
4,การผลิต/QA-QC,QC  (เครื่องมือวัด)
4,การผลิต/QA-QC,Production Control
4,การผลิต/QA-QC,ผู้ช่วยผู้จัดการฝ่ายผลิต
4,การผลิต/QA-QC,Raw Material Supervisor
4,การผลิต/QA-QC,Supervisor IQC
4,การผลิต/QA-QC,QC&QA ENGINEER
4,การผลิต/QA-QC,QC Inspector
4,การผลิต/QA-QC,Supervisor Production
4,การผลิต/QA-QC,QA ENGINEER
4,การผลิต/QA-QC,ผู้จัดการฝ่ายวางแผนการผลิต
4,การผลิต/QA-QC,พนักงานพัสดุ (ประจำโรงงาน จ.สิงห์บุรี)
4,การผลิต/QA-QC,QC Engineer (ประจำโรงงานนนทบุรี)
4,การผลิต/QA-QC,พนักงานประกันคุณภาพ
4,การผลิต/QA-QC,ช่างเทคนิคแม่พิมพ์
4,การผลิต/QA-QC,Production Account Control (ผู้บริหารและควบคุมการผลิต)
4,การผลิต/QA-QC,ผู้จัดการฝ่ายตรวจสอบคุณภาพงานก่อสร้าง
4,การผลิต/QA-QC,R&D and QC. Manager
4,การผลิต/QA-QC,เจ้าหน้าที่วางแแผนการผลิต
4,การผลิต/QA-QC,Planning control
4,การผลิต/QA-QC,ผู้ช่วยผู้จัดการแผนกผลิต
4,การผลิต/QA-QC,ผู้ช่วยผู้จัดการแผนกผลิต
4,การผลิต/QA-QC,พนักงานตรวจสอบคุณภาพสิ่งพิมพ์
4,การผลิต/QA-QC,พนักงานทั่วไป
4,การผลิต/QA-QC,ช่างพิมพ์ ช่างตัด ช่างพับ
4,การผลิต/QA-QC,หัวหน้าฝ่ายผลิต
4,การผลิต/QA-QC,หัวหน้าฝ่ายผลิต
4,การผลิต/QA-QC,พนักงานควบคุมเครื่องจักร
4,การผลิต/QA-QC,ผู้ช่วยหัวหน้าแผนกควบคุมคุณภาพ
4,การผลิต/QA-QC,QC Assistant Chife
4,การผลิต/QA-QC,พนักงานควบคุมคุณภาพ
4,การผลิต/QA-QC,EDX OPERATOR
4,การผลิต/QA-QC,ผู้ควบคุมงานในไลน์การผลิต
4,การผลิต/QA-QC,Controller
4,การผลิต/QA-QC,ช่างแม่พิมพ์โลหะ
4,การผลิต/QA-QC,ฝ่ายประสานงานฝ่ายผลิตและสต๊อคสินค้า
4,การผลิต/QA-QC,พนักงานช่างเครื่องกล/ปรับอากาศ (ประจำพันธุ์ทิพย์พลาซ่า สาขางามวงศ์วาน)
4,การผลิต/QA-QC,หัวหน้าหน่วยช่างปรับอากาศ
4,การผลิต/QA-QC,"VCP.,QA"
4,การผลิต/QA-QC,IE
4,การผลิต/QA-QC,ผู้จัดการฝ่ายควบคุมคุณภาพ(QMR & QA)ด่วนมาก
4,การผลิต/QA-QC,Manager QA / QMR
4,การผลิต/QA-QC,เจ้าหน้าที่ QA Incoming(ตรวจสอบวัตถุดิบงานพิมพ์)
4,การผลิต/QA-QC,QA Incoming
4,การผลิต/QA-QC,พนักงานฝ่ายผลิต(ด่วนมาก)
4,การผลิต/QA-QC,Worker
4,การผลิต/QA-QC,หัวหน้าประกันคุณภาพ
15,การแพทย์,ผู้แทนขาย Autoclave เขตโรงพยาบาล จบจุลชีววิทยา / เทคนิคการแพทย์
15,การแพทย์,ผู้แทนขายเครื่องมือแพทย์เขตต่างจังหวัด
15,การแพทย์,พยาบาลวิชาชีพ
15,การแพทย์,Nurse  in Chiangmai  - LP
15,การแพทย์,นักกายภาพบำบัด
15,การแพทย์,นักรังสีการแพทย์ 3 สาขาเวชศาสตร์นิวเคลียร์ ฝ่ายรังสีวิทยา
15,การแพทย์,ผู้จัดการฝ่ายวิจัยและพัฒนา / นักวิจัย
15,การแพทย์,R & D Manager / Analyst
15,การแพทย์,MC Medical Representative
15,การแพทย์,เภสัชกรขึ้ันทะเบียนยา
15,การแพทย์,Regutatory Affairs
15,การแพทย์,เจ้าหน้าที่วางแผนการผลิต(ประจำโรงงานบางปู กม.35.5 เยื้องโรงพยาบาลเมืองสมุทรบางปู)  ด่วนมาก***
15,การแพทย์,"ผู้จัดการศูนย์พัฒนาคุณภาพ QMR (ผ่านประสบการณ์งาน รพ. /JCI , HA)"
15,การแพทย์,"หัวหน้าพยาบาลห้องผ่าตัด,พยาบาลห้องผ่าตัด"
15,การแพทย์,ผู้ช่วยเภสัชกร (ศูนย์การแพทย์ MALI-IMC) ด่วน!!
15,การแพทย์,ผู้ช่วยพยาบาล PN / พนักงานผู้ช่วย NA จำนวนมาก ด่วน!!
15,การแพทย์,เจ้าหน้าที่สาธารณสุข (ม.มหิดล)
15,การแพทย์,หัวหน้าเทคนิคการแพทย์ / นักเทคนิคการแพทย์(จบด้านเทคนิคการแพทย์)
15,การแพทย์,หัวหน้าฝ่ายสนับสนุนทางการแพทย์
15,การแพทย์,ผู้จัดการห้องปฎิบัติการ LAB
15,การแพทย์,พยาบาลวิชาชีพประจำศูนย์จักษุ (ศูนย์การแพทย์ MALI-IMC)
15,การแพทย์,เภสัชกร Full Time
15,การแพทย์,เภสัช (ศูนย์การแพทย์ MALI-IMC)
15,การแพทย์,นักรังสีเทคนิค  FT-PT
15,การแพทย์,ผู้จัดการฝ่ายเภสัชกร/เภสัชกร
15,การแพทย์,พยาบาลวิชาชีพ  Full Time
15,การแพทย์,นักเทคนิคการแพทย์ ด่วนมาก
15,การแพทย์,ผู้ช่วยนักเทคนิคการแพทย์
15,การแพทย์,นักรังสีเทคนิค Full Time
15,การแพทย์,พยาบาลจิตเวช
15,การแพทย์,พยาบาลจิตเวช
15,การแพทย์,เภสัชกรหัวหน้าห้องยา
15,การแพทย์,หัวหน้าพยาบาล
15,การแพทย์,ผู้ช่วยเทคนิคการแพทย์
15,การแพทย์,เจ้าหน้าที่เจาะเลือด **ด่วน จำนวนมาก**
15,การแพทย์,ผู้ช่วยนักเทคนิคการแพทย์ (ประจำคลินิกโปรแล็บราชพฤกษ์)
15,การแพทย์,หัวหน้าฝ่ายตรวจสุขภาพเคลื่อนที่
15,การแพทย์,นักเทคนิคการแพทย์  ประจำ รพ.บีแคร์ ประสบการณ์ 2 ปีขึ้นไป **ด่วน**
15,การแพทย์,นักเทคนิคการแพทย์  ประจำ รพ.ปทุมเวช --ด่วน--
15,การแพทย์,หัวหน้าห้องปฎิบัติการประจำโรงพยาบาลสิริเวช จันทบุรี
15,การแพทย์,นักเทคนิคการแพทย์(ประจำ รพ.นวเวช)
15,การแพทย์,เจ้าหน้าที่ทะเบียน
15,การแพทย์,นักเทคนิคการแพทย์ (ประจำคลินิค จ.ระยอง)
15,การแพทย์,ผู้ช่วยรังสีเทคนิค
15,การแพทย์,นักเทคนิคการแพทย์
15,การแพทย์,ผู้ช่วยรังสีเทคนิค
15,การแพทย์,ผู้ช่วยรังสีเทคนิค
15,การแพทย์,สัตวบาล
15,การแพทย์,เภสัชกรรม
15,การแพทย์,พนักงานพยาบาลดูแลผู้ป่วย / พิการ
15,การแพทย์,Nurses
15,การแพทย์,Nurses
15,การแพทย์,Physiotherapists:
15,การแพทย์,Physiotherapists:
15,การแพทย์,Sports Medicine Doctors Grade 3
15,การแพทย์,Sports Medicine Doctors Grade 3
15,การแพทย์,Sports Medicine Doctors Grade 6
15,การแพทย์,Sports Medicine Doctors Grade 6
15,การแพทย์,Sports Medicine Doctors Grade 8
15,การแพทย์,Sports Medicine Doctors Grade 8
15,การแพทย์,Sport Medicine Doctor
15,การแพทย์,Sport Medicine Doctor
15,การแพทย์,Nurses
15,การแพทย์,Nurses
15,การแพทย์,Physiotherapists:
15,การแพทย์,Physiotherapists:
15,การแพทย์,เภสัชกรขึ้นทะเบียนตำรับยา
15,การแพทย์,เภสัชกร
15,การแพทย์,ผู้ช่วยเภสัชกร
15,การแพทย์,เภสัชกร full time สาขาขนอม
15,การแพทย์,pharmacist
15,การแพทย์,เภสัชกร FULL TIME สาขา เทสโก้โลตัสห้วยยอด
15,การแพทย์,pharmacist
15,การแพทย์,เภสัชกร FULL TIME สาขา เทสโก้โลตัสรัษฎา
15,การแพทย์,pharmacist
15,การแพทย์,Product Manager
15,การแพทย์,เภสัชกร
15,การแพทย์,ที่ปรึกษาด้านสุขภาพ
15,การแพทย์,ผู้ช่วยเภสัชกร สาขาเซ็นทรัล เวสต์เกต บางใหญ่
15,การแพทย์,พนักงานขายประจำร้าน/ผู้ช่วยเภสัชกร ฟูจิ ยูเอฟเอ็ม สุขุมวิท 33/1
15,การแพทย์,พนักงานขายประจำร้าน ผู้ช่วยเภสัชกร ประจำห้าง เซ็นทรัล ลาดพร้าว
15,การแพทย์,พนักงานขายประจำร้าน ผู้ช่วยเภสัชกร ประจำห้างฟิวเจอร์พาร์ครังสิต
15,การแพทย์,พนักงานขายประจำร้าน(ผู้ช่วยเภสัชกร) สาขาฟูจิ ยูเอฟเอ็ม สุขุมวิท 39
15,การแพทย์,ผู้ช่วยเภสัชกร ประจำสาขา เซ็นทรัลพระราม 9
15,การแพทย์,พนักงานขายประจำร้านขายยา (ผู้ช่วยเภสัชกร)
15,การแพทย์,Pharmacist
15,การแพทย์,พนักงานขายประจำร้าน/ผู้ช่วยเภสัชกร/เภสัชกรพาร์ทไทม์ สาขาเซ็นทรัล ลาดพร้าว ด่วน!!!
15,การแพทย์,พนักงานขายประจำร้าน/ผู้ช่วยเภสัชกร/เภสัชกรพาร์ทไทม์ / เภสัชกรประจำ สาขาเซ็นทรัล แจ้งวัฒนะ
15,การแพทย์,พนักงานขายประจำร้าน/ผู้ช่วยเภสัชกร สาขาฟูจิ ยูเอฟเอ็ม สุขุมวิท 39
15,การแพทย์,พนักงานขายประจำร้าน/ผู้ช่วยเภสัชกร/เภสัชกรพาร์ทไทม์ สาขาฟิวเจอร์ ปาร์ค รังสิต
15,การแพทย์,พนักงานขายประจำร้าน/ผู้ช่วยเภสัชกร/เภสัชกรพาร์ทไทม์ สาขาเจ อเวนิว ทองหล่อ 15
15,การแพทย์,พนักงานขายประจำร้าน(ผู้ช่วยเภสัชกร) สาขา ลาวิลล่า อารีย์
15,การแพทย์,Part-Time Pharmacist
15,การแพทย์,เภสัชกร ประจำร้าน
15,การแพทย์,Pharmacist
15,การแพทย์,เภสัชกร Part Time
15,การแพทย์,Pharmacist
15,การแพทย์,เภสัชกร Part Time
15,การแพทย์,Pharmacist
15,การแพทย์,เภสัชกรประจำร้าน
15,การแพทย์,เภสัชกรประจำร้าน
15,การแพทย์,Pharmacist
15,การแพทย์,เภสัชกรฝ่ายผลิต
15,การแพทย์,ผู้ช่วยพยาบาล
15,การแพทย์,เจ้าหน้าที่เครื่องมือแพทย์
15,การแพทย์,พยาบาลห้องผ่าตัด
15,การแพทย์,Optometrist
15,การแพทย์,"เภสัชกร QA,QC,ขึ้นทะเบียนต่างประเทศ"
15,การแพทย์,"ผู้ช่วยเภสัชกร ประจำรพ.พญาไท 1,2 และ 3"
15,การแพทย์,เภสัชกร ประจำรพ.พญาไท นวมินทร์
15,การแพทย์,ผู้จัดการแผนกผู้ป่วยนอกกระดูกและข้อ (ประจำรพ.เปาโล เกษตร)
15,การแพทย์,"เจ้าหน้าที่คลังยา ประจำรพ.พญาไท 1,2,3  (ด่วน)"
15,การแพทย์,ผู้ช่วยเภสัชกร (ประจำ รพ.เปาโล เกษตร)
15,การแพทย์,พนักงานเจาะเลือด ประจำ รพ.พญาไท 1
15,การแพทย์,เภสัชกร  ประจำ รพ.พญาไท 1
15,การแพทย์,นักรังสีเทคนิค  ประจำรพ.พญาไท 1 (ด่วน)
15,การแพทย์,ผู้ช่วยนักรังสีเทคนิค (ประจำรพ.เปาโล โชคชัย 4)
15,การแพทย์,นักเทคนิคการแพทย์ผู้ชำนาญการ
15,การแพทย์,พยาบาลประกันสัมพันธ์/Ur Nurse (ประจำพญาไท 3 เพชรเกษม 19 บางแค)
15,การแพทย์,"พยาบาลเวชสถิติ/Coder Nurse ประจำพญาไท 1,3 (ด่วน!)"
15,การแพทย์,พยาบาลควบคุมการติดเชื้อ ICN
15,การแพทย์,พยาบาลชำนาญการ และชำนาญการพิเศษ
15,การแพทย์,เจ้าหน้าที่เวชสถิติ-ให้รหัสโรค (รพ.พญาไท พหลโยธิน)
15,การแพทย์,แพทย์ประจำโรงพยาบาล พญาไท 2
15,การแพทย์,พยาบาลวิชาชีพ ประจำแผนกผู้ป่วยใน(ประจำโรงพยาบาลพญาไท 2) ด่วน!
15,การแพทย์,พยาบาลวิชาชีพ ประจำแผนกไตเทียม(ประจำ รพ.พญาไท 2 ) ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ ประจำแผนกฉุกเฉิน(โรงพยาบาลพญาไท3)
15,การแพทย์,พยาบาลวิชาชีพ Tele health services  (รพ.เปาโล พหลโยธิน)
15,การแพทย์,พยาบาลวิชาชีพ ประจำแผนกผู้ป่วยนอกคลินิกพิเศษ/Out Clinic
15,การแพทย์,พยาบาลวิชาชีพ แผนกOPD-ENT (ประจำพญาไท 2) ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ แผนกผู้ป่วยวิกฤติ ICU ประจำ รพ.พญาไท1และ รพ.พญาไท 2   ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ ประจำศูนย์กล้ามเนื้อ กระดูก และข้อ  (ประจำพญาไท 2) ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ ประจำแผนกห้องคลอด **ด่วน** ประจำพญาไท 2
15,การแพทย์,พยาบาลวิชาชีพ ประจำศูนย์โรคหัวใจประจำโรงพยาบาลพญาไท1 และโรงพยาบาลพญาไท2
15,การแพทย์,พยาบาลชำนาญการ พยาบาลวิชาชีพ แผนกเบาหวานและโรคเฉพาะทาง (ประจำรพ.เปาโลพหลโยธิน)
15,การแพทย์,พยาบาลวิชาชีพสูติ-นรีเวชกรรม IPD ประจำพญาไท 2 (อนุสาวรีย์ชัย)
15,การแพทย์,พยาบาลวิชาชีพ ผู้ป่วยนอกคลีนิคมะเร็งและเคมีบำบัด(ประจำโรงพยาบาลพญาไท2)
15,การแพทย์,"ผู้ชำนาญการบริหารคุณภาพ ประจำรพ.พญาไท 1,2,3"
15,การแพทย์,พนักงานผู้ช่วยพยาบาล OPD(Nurse Aid) ประจำ รพ.พญาไท 3 (บางแค) ด่วน!
15,การแพทย์,"วิสัญญีพยาบาล**ด่วน**ประจำโรงพยาบาลพญาไท1,โรงพยาบาลพญาไท2และโรงพยาบาลพญาไท3"
15,การแพทย์,ผู้ช่วยพยาบาล(PN) ประจำรพ.พญาไท 3
15,การแพทย์,Nurse Call Center  (Full-time)
15,การแพทย์,พนักงานผู้ช่วยพยาบาล (NA) พญาไท3ด่วน!!!!!!!!!!!!
15,การแพทย์,พนักงานแผนก ห้องจ่ายกลาง ประจำ รพ.พญาไท 3 ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ IPD (ทุกแผนก) รพ.พญาไท 3 ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ ประจำศูนย์สมอง-Stroke (ประจำ รพ.พญาไท1-ศรีอยุธยา) ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ  Part Time  ประจำพญาไท 2 แผนก ICU ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ OPD/IPD ศูนย์สุขภาพเด็ก ประจำ รพ.พญาไท 2 ด่วน !
15,การแพทย์,"พนักงานผู้ช่วยพยาบาล,ผู้ช่วยพยาบาล (โรงพยาบาลพญาไท1, โรงพยาบาลพญาไท2 และโรงพยาบาลพญาไท3)"
15,การแพทย์,Nurse Case Manager  (รพ.พญาไท1-ถนนศรีอยุธยาและพญาไท 2-อนุสาวรีย์ชัย) ด่วน !
15,การแพทย์,พยาบาลวิชาชีพ (แผนกรังสีวิทยา) รพ.พญาไท 2
15,การแพทย์,"ผู้ช่วยทันตแพทย์ (รพ.เปาโล เกษตร, รพ.พญาไท 1)"
15,การแพทย์,"พนักงานขับรถ EMT-B ประจำโรงพยาบาลพญาไท 1,2 และ พญาไท 3 ด่วน !!"
15,การแพทย์,พยาบาลวิชาชีพ ห้องผ่าตัด (ประจำรพ.เปาโลเกษตร)
15,การแพทย์,พนักงานผู้ช่วยพยาบาล (เจาะเลือด) ประจำรพ.พญาไท 1
15,การแพทย์,นักกายภาพบำบัด ประจำรพ.พญาไท 1 (Part time)
15,การแพทย์,พยาบาลวิชาชีพแผนกผู้ป่วยวิกฤตICU ( โรงพยาบาลพญาไท3)
15,การแพทย์,พยาบาลวิชาชีพ ประจำแผนกผู้ป่วยวิกฤตหัวใจ(CCU) ประจำพญาไท1
15,การแพทย์,พยาบาลวิชาชีพประจำแผนกผู้ป่วยในสมองและระบบประสาท (ประจำโรงพยาบาลพญาไท2)
15,การแพทย์,พยาบาลวิชาชีพ แผนกผู้ป่วยนอก (OPD) ประจำรพ.พญาไท2-อนุสาวรีย์ชัย ด่วน!!!
15,การแพทย์,พยาบาลวิชาชีพ แผนกตา (ประจำโรงพยาบาลพญาไท2) ด่วน !
