occupation_id,สาขาอาชีพหลัก,occupation_sub_id,สาขาอาชีพรอง,ชื่อตำแหน่งงาน
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Assistant Enterprise Risk Management Manager
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Operational Risk Management
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,เจ้าหน้าที่เร่งรัดหนี้สิน
12,ธนาคาร/การเงิน,373,บริหารความเสี่ยง,Project Manager
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่เร่งรัดหนี้สินทางโทรศัพท์ (ไม่ต้องมีประสบการณ์ เงินเดือน+คอมมิชชั่น)
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่วางแผนการเงิน
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่ตรวจสอบภายในองค์กร(ลงตรวจครัว)
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,Officer
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,Finance (Asset) ประจำสำนักงานใหญ่
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,"Health
Margin Discovery"
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,เจ้าหน้าที่บริหารสินทรัพย์ /Financial Advisor
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,Valuator (Asset Management) /ออฟฟิศใกล้ /BTS เพลินจิต
12,ธนาคาร/การเงิน,377,บริหารสินทรัพย์,Corporate&SMEs Debt Restructuring (Senior Officer-Assistant Manager)
12,ธนาคาร/การเงิน,103,ลงทุน,ผู้แนะนำการลงทุน
12,ธนาคาร/การเงิน,103,ลงทุน,ประจำสำนักงานใหญ่เยาวราช (ทำงาน
12,ธนาคาร/การเงิน,103,ลงทุน,วันต่อสัปดาห์)
12,ธนาคาร/การเงิน,103,ลงทุน,ผู้แนะนำการลงทุน/Investment Consultant (Junior
12,ธนาคาร/การเงิน,103,ลงทุน,Senior
12,ธนาคาร/การเงิน,103,ลงทุน,Manager)
12,ธนาคาร/การเงิน,103,ลงทุน,Trade Finance Analyst-6 months contract (renew) 30
12,ธนาคาร/การเงิน,103,ลงทุน,000 THB
12,ธนาคาร/การเงิน,104,วิเคราะห์การลงทุน,เจ้าหน้าที่นักลงทุนสัมพันธ์
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เร่งรัดหนี้สิน
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เจ้าหน้าที่ธุรการสินเชื่อและกฏหมาย (ประจำสาขารังสิต)
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,พนักงานสินเชื่อ/Loan officer
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,นายหน้าตรวจสอบการปฏิบัติงานสินเชื่อ
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,ผู้จัดการสาขาสินเชื่อไมโครและนาโนไฟแนนซ์
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เจ้าหน้าที่ฝ่ายขายสินเชื่อเพื่อผู้บริโภคประจำสาขา
12,ธนาคาร/การเงิน,105,วิเคราะห์สินเชื่อ/อนุมัติสินเชื่อ,เจ้าหน้าที่ธุรการสินเชื่อ
12,ธนาคาร/การเงิน,106,สินเชื่อ,ผู้แทนการตลาดสินเเชื่อ/SME
12,ธนาคาร/การเงิน,106,สินเชื่อ,จ้าหน้าที่สินเชื่อผ่านทางโทรศัพท์
12,ธนาคาร/การเงิน,106,สินเชื่อ,Loan Officer
12,ธนาคาร/การเงิน,106,สินเชื่อ,ตัวแทนสินขายสินเชื่อรถยนต์
12,ธนาคาร/การเงิน,106,สินเชื่อ,Telesales Supervisor Motor
12,ธนาคาร/การเงิน,106,สินเชื่อ,Mortgage Loan Collector Backend Collection (Officer-Senior Officer)
12,ธนาคาร/การเงิน,449,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการการเงิน
12,ธนาคาร/การเงิน,449,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้ช่วยผู้จัดการภาค
12,ธนาคาร/การเงิน,94,เจ้าหน้าที่ดูแลลูกค้า(Teller),เจ้าหน้าที่ส่งเสริมธุรกิจสาขา
12,ธนาคาร/การเงิน,94,เจ้าหน้าที่ดูแลลูกค้า(Teller),เจ้าหน้าที่
12,ธนาคาร/การเงิน,94,เจ้าหน้าที่ดูแลลูกค้า(Teller),เจ้าหน้าที่อาวุโส งานบริการลูกค้า
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,พนักงานธุรการ
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่ฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,แอดมิน
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,ธุรการจัดการทั่วไป
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,เจ้าหน้าที่บริหารงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Admin Officer
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Administrator
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Project Administration Assistant
13,ธุรการ/การจัดการทั่วไป,108,ธุรการ/การจัดการทั่วไป,Project Coordinator
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,ธุรการฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,เจ้าหน้าที่ประสานงานขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,เจ้าหน้าที่ธุรการขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,พนักงานสนับสนุนฝ่ายขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,เจ้าหน้าที่ธุรการหลังการขาย
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sales Admin
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sale Support
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sales Adminstration
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Admin (Sales Support)
13,ธุรการ/การจัดการทั่วไป,371,ธุรการฝ่ายขาย,Sales Officer
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,เจ้าหน้าที่ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,พนักงานธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,ธุรการทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,แอดมินทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,เจ้าหน้าที่ธุรการงานทั่วไป
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,แอดมินประสานงาน
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Admin
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Admin Support
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Operation Officer
13,ธุรการ/การจัดการทั่วไป,114,ธุรการอื่นๆ/การจัดการทั่วไปอื่นๆ,Service Administrator
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,เจ้าหน้าที่ธุรการประสานงานฝ่ายบริการ
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,เจ้าหน้าที่ประสานงานโครงการ
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,ประสานงานธุรการต่างประเทศ
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,ธุรการสนาม
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,เจ้าหน้าที่ประสานงาน
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,ธุรการประสานงาน
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,Administrative Coordinator
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,Operation Admin.
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,Project Admin
13,ธุรการ/การจัดการทั่วไป,116,ประสานงานทั่วไป,Administrator
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,เจ้าหน้าที่ธุรการคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,พนักงานคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,พนักงานบันทึกข้อมูล
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,เจ้าหน้าที่คีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,แอดมินคีย์ข้อมูล
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,ธุรการบันทึกข้อมูล
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,Admin Data
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,Data Entry
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,Data Entry Officer
13,ธุรการ/การจัดการทั่วไป,117,ป้อนข้อมูล,Admin
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้าฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้จัดการฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้างานธุรการ
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,รองผู้จัดการฝ่ายงานธุรการ
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,หัวหน้าฝ่ายงานธุรการ
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,ผู้ช่วยผู้จัดการฝ่ายธุรการ
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Admin Manager
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Administration Supervisor
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,GA Manager
13,ธุรการ/การจัดการทั่วไป,450,หัวหน้า/ผู้จัดการ/ผู้บริหาร,Admin Supervisor
15,การแพทย์,378,การแพทย์อื่นๆ,หัวหน้าแผนกเวชระเบียน
15,การแพทย์,378,การแพทย์อื่นๆ,เจ้าหน้าที่อาชีวอนามัย
15,การแพทย์,378,การแพทย์อื่นๆ,เจ้าหน้าที่เวชสถิติ
15,การแพทย์,378,การแพทย์อื่นๆ,พนักงานเวชระเบียน
15,การแพทย์,378,การแพทย์อื่นๆ,นักวิชาการสาธารณสุขชุมชน
15,การแพทย์,378,การแพทย์อื่นๆ,สาธาณสุข
15,การแพทย์,378,การแพทย์อื่นๆ,พนักงานบริการนำส่ง
15,การแพทย์,378,การแพทย์อื่นๆ,เจ้าหน้าที่บริบาล
15,การแพทย์,378,การแพทย์อื่นๆ,เจ้าหน้าที่เวรเปล
15,การแพทย์,378,การแพทย์อื่นๆ,พนักงานบริการสัมพันธ์(เวรเปล)
15,การแพทย์,128,ทันตแพทย์,ผู้ช่วยทันตแพทย์
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์ทั่วไป
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์เด็ก
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์ศัลยกรรมช่องปากและใบหน้า
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์ประดิษฐ์กรรม
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์รักษารากฟัน
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์โรคเหงือก
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์รังสีช่องปาก
15,การแพทย์,128,ทันตแพทย์,ทันตแพทย์ผู้บริหาร
15,การแพทย์,129,นักกายภาพบำบัด,นักกายภาพบำบัดด้านกระดูกและข้อ
15,การแพทย์,129,นักกายภาพบำบัด,นักกายภาพบำบัดด้านประสาทวิทยา
15,การแพทย์,129,นักกายภาพบำบัด,นักกายภาพบำบัดด้านการกีฬา
15,การแพทย์,129,นักกายภาพบำบัด,นักกายภาพ
15,การแพทย์,129,นักกายภาพบำบัด,นักกายภาพบำบัด
15,การแพทย์,129,นักกายภาพบำบัด,ผู้ช่วยนักกายภาพบำบัด
15,การแพทย์,129,นักกายภาพบำบัด,Physiotherapist
15,การแพทย์,129,นักกายภาพบำบัด,Technical Therapist
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,เจ้าหน้าที่ผู้ช่วยแพทย์
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,ผู้ช่วยสัตวแพทย์
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,ผู้ช่วยพยาบาล
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,ผู้ช่วยทันตแพทย์
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,ผู้ช่วยเภสัชกร
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,ผู้ช่วยนักรังสี
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,ผู้ช่วยนักเทคนิคการแพทย์
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,ผู้ช่วยX-ray
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,Treatment Assistant
15,การแพทย์,132,ผู้ช่วยทางการแพทย์,Assistant Radiographer
15,การแพทย์,122,พยาบาล,พยาบาลวิชาชีพ
15,การแพทย์,122,พยาบาล,วิสัญญีพยาบาล
15,การแพทย์,122,พยาบาล,พยาบาลชำนาญการ
15,การแพทย์,122,พยาบาล,พยาบาล
15,การแพทย์,122,พยาบาล,หัวหน้าพยาบาล
15,การแพทย์,122,พยาบาล,พยาบาลบริหารความเสี่ยง
15,การแพทย์,122,พยาบาล,Nurse Educator
15,การแพทย์,122,พยาบาล,Register Nurse
15,การแพทย์,122,พยาบาล,QA Nurse
15,การแพทย์,122,พยาบาล,Nurse Advisor
15,การแพทย์,126,สัตวแพทย์,ผู้ช่วยสัตวแพทย์
15,การแพทย์,126,สัตวแพทย์,สัตวแพทย์
15,การแพทย์,126,สัตวแพทย์,พยาบาลสัตว์
15,การแพทย์,126,สัตวแพทย์,Veterinarian
15,การแพทย์,126,สัตวแพทย์,General Practitioner Veterinarian
15,การแพทย์,121,เทคนิคการแพทย์,ผู้ช่วยเทคนิคการแพทย์
15,การแพทย์,121,เทคนิคการแพทย์,นักรังสีเทคนิค
15,การแพทย์,121,เทคนิคการแพทย์,นักเทคนิคการแพทย์
15,การแพทย์,121,เทคนิคการแพทย์,เจ้าหน้าที่ตรวจการนอนหลับ
15,การแพทย์,121,เทคนิคการแพทย์,เจ้าหน้าที่ห้องปฏิบัติการทางเทคนิค
15,การแพทย์,121,เทคนิคการแพทย์,Medical Technologist
15,การแพทย์,121,เทคนิคการแพทย์,Sleep Technician
15,การแพทย์,121,เทคนิคการแพทย์,Radiological Technologist
15,การแพทย์,265,เภสัชกรรม,เภสัชกรแพทย์แผนไทย
15,การแพทย์,265,เภสัชกรรม,เจ้าหน้าที่ฝ่ายทะเบียนยา
15,การแพทย์,265,เภสัชกรรม,เภสัชกร
15,การแพทย์,265,เภสัชกรรม,ผู้ช่วยเภสัชกร
15,การแพทย์,265,เภสัชกรรม,เภสัชกรฝ่ายวิจัยและพัฒนา
15,การแพทย์,265,เภสัชกรรม,หัวหน้าแผนกเภสัชกร
15,การแพทย์,265,เภสัชกรรม,เจ้าหน้าที่ควบคุมสต๊อกยาและเวชภัณฑ์
15,การแพทย์,265,เภสัชกรรม,Pharmacist
15,การแพทย์,265,เภสัชกรรม,RA Pharmacist
15,การแพทย์,265,เภสัชกรรม,R&D PHARMACIST
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์ทั่วไป
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์กระดูกและข้อ
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์หัวใจและทรวงอก
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์ระบบทางเดินปัสสาวะ
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์เด็ก
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์ระบบทางเดินอาหาร
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์หู คอ จมูก
15,การแพทย์,123,แพทย์/ศัลยแพทย์,ศัลยแพทย์สมองและระบบประสาท
15,การแพทย์,123,แพทย์/ศัลยแพทย์,Surgeon
15,การแพทย์,123,แพทย์/ศัลยแพทย์,General Surgeon
15,การแพทย์,124,แพทย์เฉพาะทาง,กุมารแพทย์
15,การแพทย์,124,แพทย์เฉพาะทาง,แพทย์แผนไทย
15,การแพทย์,124,แพทย์เฉพาะทาง,แพทย์อายุรกรรมทั่วไป
15,การแพทย์,124,แพทย์เฉพาะทาง,จักษุแพทย์
15,การแพทย์,124,แพทย์เฉพาะทาง,สูตินรีแพทย์
15,การแพทย์,124,แพทย์เฉพาะทาง,จิตแพทย์
15,การแพทย์,124,แพทย์เฉพาะทาง,แพทย์รังสีวิทยา
15,การแพทย์,124,แพทย์เฉพาะทาง,Specialist Physicians
16,บริหาร/ผู้จัดการ,127,บริหารทั่วไป,พนักงานบริหารงานทั่วไป
16,บริหาร/ผู้จัดการ,127,บริหารทั่วไป,General Administration
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,ผู้จัดการทั่วไป
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,ผู้จัดการโครงการ
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,ผู้จัดการหมู่บ้าน
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,ผู้จัดการนิติ
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,General Manager
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,Project Manager
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,Shift Manager
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,ผู้จัดการอาคาร
16,บริหาร/ผู้จัดการ,422,ผู้จัดการทั่วไป,Building Manager
16,บริหาร/ผู้จัดการ,133,ผู้จัดการฝึกหัด,ผู้จัดการฝึกหัด
16,บริหาร/ผู้จัดการ,133,ผู้จัดการฝึกหัด,ผู้จัดการร้านฝึกหัด
16,บริหาร/ผู้จัดการ,133,ผู้จัดการฝึกหัด,ผู้จัดการแผนกฝึกหัด
16,บริหาร/ผู้จัดการ,133,ผู้จัดการฝึกหัด,ผู้จัดการสาขาฝึกหัด
16,บริหาร/ผู้จัดการ,133,ผู้จัดการฝึกหัด,Trainee Manager
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,ผู้จัดการฝ่ายปฏิบัติการ
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,ผู้จัดการฝ่ายผลิต
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,ผู้จัดการฝ่ายขาย
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,ผู้จัดการฝ่ายการตลาด
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,ผู้จัดการฝ่ายทรัพยากรบุคคล
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,Operation Manager
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,Production Manager
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,Sales Manager
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,Marketing Manager
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,Human Resource Manager
16,บริหาร/ผู้จัดการ,423,ผู้จัดการฝ่าย,Product Manager
16,บริหาร/ผู้จัดการ,425,ผู้จัดการร้าน,ผู้จัดการร้าน
16,บริหาร/ผู้จัดการ,425,ผู้จัดการร้าน,ผู้จัดการร้านอาหาร
16,บริหาร/ผู้จัดการ,425,ผู้จัดการร้าน,ผู้จัดการสาขา
16,บริหาร/ผู้จัดการ,425,ผู้จัดการร้าน,Shop Manager
16,บริหาร/ผู้จัดการ,425,ผู้จัดการร้าน,Branch Manager
16,บริหาร/ผู้จัดการ,425,ผู้จัดการร้าน,Area Manager
16,บริหาร/ผู้จัดการ,425,ผู้จัดการร้าน,ผู้จัดการร้านคาร์สปา
16,บริหาร/ผู้จัดการ,427,ผู้จัดการแผนก,ผู้จัดการแผนก
16,บริหาร/ผู้จัดการ,427,ผู้จัดการแผนก,ผู้จัดการแผนกบริการ
16,บริหาร/ผู้จัดการ,427,ผู้จัดการแผนก,ผู้จัดการแผนกอาหาร
16,บริหาร/ผู้จัดการ,427,ผู้จัดการแผนก,Department manager
16,บริหาร/ผู้จัดการ,427,ผู้จัดการแผนก,Service Manager
16,บริหาร/ผู้จัดการ,424,ผู้จัดการโรงงาน,ผู้จัดการโรงงาน
16,บริหาร/ผู้จัดการ,424,ผู้จัดการโรงงาน,Factory Manager
16,บริหาร/ผู้จัดการ,426,ผู้ช่วยผู้จัดการ,ผู้ช่วยผู้จัดการทั่วไป
16,บริหาร/ผู้จัดการ,426,ผู้ช่วยผู้จัดการ,ผู้ช่วยผู้บริหาร
16,บริหาร/ผู้จัดการ,426,ผู้ช่วยผู้จัดการ,ผู้ช่วยผู้จัดการสาขา
16,บริหาร/ผู้จัดการ,426,ผู้ช่วยผู้จัดการ,ผู้ช่วยผู้จัดการร้าน
16,บริหาร/ผู้จัดการ,426,ผู้ช่วยผู้จัดการ,Assistant Manager
16,บริหาร/ผู้จัดการ,426,ผู้ช่วยผู้จัดการ,Executive Assistant
16,บริหาร/ผู้จัดการ,426,ผู้ช่วยผู้จัดการ,Assistant Branch Manager
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,ผู้บริหารระดับสูง
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,กรรมการผู้จัดการ
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,ผู้จัดการอาวุโส
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,Managing Director
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,CEO
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,Chief Executive Officer
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,COO
16,บริหาร/ผู้จัดการ,131,ผู้บริหารระดับสูง,Chief Operating Officer
16,บริหาร/ผู้จัดการ,138,ผู้อำนวยการ/รองผู้อำนวยการ,ผู้อำนวยการ
16,บริหาร/ผู้จัดการ,138,ผู้อำนวยการ/รองผู้อำนวยการ,รองผู้อำนวยการ
16,บริหาร/ผู้จัดการ,138,ผู้อำนวยการ/รองผู้อำนวยการ,ผู้อำนวยการบริหาร
16,บริหาร/ผู้จัดการ,138,ผู้อำนวยการ/รองผู้อำนวยการ,ผู้อำนวยการฝ่าย
16,บริหาร/ผู้จัดการ,138,ผู้อำนวยการ/รองผู้อำนวยการ,ผู้อำนวยการศูนย์
16,บริหาร/ผู้จัดการ,138,ผู้อำนวยการ/รองผู้อำนวยการ,Executive director
16,บริหาร/ผู้จัดการ,134,หัวหน้า/ผู้จัดการ/ผู้บริหาร อื่นๆ,ผู้จัดการอาคาร
16,บริหาร/ผู้จัดการ,134,หัวหน้า/ผู้จัดการ/ผู้บริหาร อื่นๆ,ผู้จัดการศูนย์บริการรถยนต์
16,บริหาร/ผู้จัดการ,134,หัวหน้า/ผู้จัดการ/ผู้บริหาร อื่นๆ,ผู้จัดการปั้มน้ำมัน
16,บริหาร/ผู้จัดการ,134,หัวหน้า/ผู้จัดการ/ผู้บริหาร อื่นๆ,ผู้จัดการคลินิกความงาม
16,บริหาร/ผู้จัดการ,134,หัวหน้า/ผู้จัดการ/ผู้บริหาร อื่นๆ,Building Manager
17,บัญชี,296,Credit Control,เจ้าหน้าที่ควบคุมสินเชื่อ
17,บัญชี,296,Credit Control,เจ้าหน้าที่งานติดตามหนี้
17,บัญชี,296,Credit Control,Credit control Officer
17,บัญชี,296,Credit Control,Collection Officer
17,บัญชี,135,ตรวจสอบบัญชี,เจ้าหน้าที่ตรวจสอบบัญชี
17,บัญชี,135,ตรวจสอบบัญชี,ผู้ช่วยผู้ตรวจสอบบัญชี
17,บัญชี,135,ตรวจสอบบัญชี,Auditor
17,บัญชี,135,ตรวจสอบบัญชี,Assistant Auditor
17,บัญชี,297,ธุรการบัญชี,ธุรการบัญชี
17,บัญชี,297,ธุรการบัญชี,Accounting Administration
17,บัญชี,299,บัญชี,เจ้าหน้าที่บัญชี
17,บัญชี,299,บัญชี,เจ้าหน้าที่บัญชีทั่วไป
17,บัญชี,299,บัญชี,Accounting Officer
17,บัญชี,299,บัญชี,Accountant
17,บัญชี,143,บัญชีภาษีอากร,เจ้าหน้าที่บัญชีภาษี
17,บัญชี,143,บัญชีภาษีอากร,เจ้าหน้าที่บัญชีภาษีอากร
17,บัญชี,143,บัญชีภาษีอากร,Tax Accounting
17,บัญชี,150,บัญชีรับ-จ่าย,เจ้าหน้าที่บัญชีรับ
17,บัญชี,150,บัญชีรับ-จ่าย,เจ้าหน้าที่บัญชีจ่าย
17,บัญชี,150,บัญชีรับ-จ่าย,เจ้าหน้าที่บัญชีรับ-จ่าย
17,บัญชี,151,บัญชีลูกหนี้-เจ้าหนี้,เจ้าหน้าที่บัญชีลูกหนี้-เจ้าหนี้
17,บัญชี,151,บัญชีลูกหนี้-เจ้าหนี้,เจ้าหน้าที่บัญชีลูกหนี้ (AR)
17,บัญชี,151,บัญชีลูกหนี้-เจ้าหนี้,เจ้าหน้าที่บัญชีเจ้าหนี้ (AP)
17,บัญชี,151,บัญชีลูกหนี้-เจ้าหนี้,Accounts Receivable
17,บัญชี,151,บัญชีลูกหนี้-เจ้าหนี้,Accounts Payable
17,บัญชี,151,บัญชีลูกหนี้-เจ้าหนี้,AR/AP
17,บัญชี,141,บัญชีอื่นๆ,เจ้าหน้าที่บัญชี GL
17,บัญชี,141,บัญชีอื่นๆ,เจ้าหน้าที่งบประมาณ
17,บัญชี,141,บัญชีอื่นๆ,เจ้าหน้าที่บัญชีต้นทุน
17,บัญชี,141,บัญชีอื่นๆ,เจ้าหน้าที่บัญชีฟสต๊อก
17,บัญชี,141,บัญชีอื่นๆ,Cost Accounting
